@relation kr-vs-kp

@attribute X1_f1 numeric
@attribute X1_f2 numeric
@attribute X1_f3 numeric
@attribute X1_f4 numeric
@attribute X1_f5 numeric
@attribute X1_f6 numeric
@attribute X1_f7 numeric
@attribute X1_f8 numeric
@attribute X1_f9 numeric
@attribute X1_f10 numeric
@attribute X1_f11 numeric
@attribute X1_f12 numeric
@attribute X1_f13 numeric
@attribute X1_f14 numeric
@attribute X1_f15 numeric
@attribute X1_f16 numeric
@attribute X1_f17 numeric
@attribute X1_f18 numeric
@attribute X1_f19 numeric
@attribute X1_f20 numeric
@attribute X1_f21 numeric
@attribute X1_f22 numeric
@attribute X1_f23 numeric
@attribute X1_f24 numeric
@attribute X1_f25 numeric
@attribute X1_f26 numeric
@attribute X1_f27 numeric
@attribute X1_f28 numeric
@attribute X1_f29 numeric
@attribute X1_f30 numeric
@attribute X1_f31 numeric
@attribute X1_f32 numeric
@attribute X1_f33 numeric
@attribute X1_f34 numeric
@attribute X1_f35 numeric
@attribute X1_f36 numeric
@attribute X2_f1 numeric
@attribute X2_f2 numeric
@attribute X2_f3 numeric
@attribute X2_f4 numeric
@attribute X2_f5 numeric
@attribute X2_f6 numeric
@attribute X2_f7 numeric
@attribute X2_f8 numeric
@attribute X2_f9 numeric
@attribute X2_f10 numeric
@attribute X2_f11 numeric
@attribute X2_f12 numeric
@attribute X2_f13 numeric
@attribute X2_f14 numeric
@attribute X2_f15 numeric
@attribute X2_f16 numeric
@attribute X2_f17 numeric
@attribute X2_f18 numeric
@attribute X2_f19 numeric
@attribute X2_f20 numeric
@attribute X2_f21 numeric
@attribute X2_f22 numeric
@attribute X2_f23 numeric
@attribute X2_f24 numeric
@attribute X2_f25 numeric
@attribute class {-1.0,1.0}

@data
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.624972974115314,16.143179587751074,12.321157883557154,12.417981985091131,16.393329141442297,12.623863357078246,13.418296518021862,12.399114268586777,14.975309962982609,11.7521730978439,14.556475085416432,13.866572574518887,14.185292263576368,13.346278491983709,13.635106680135932,15.654504342235864,12.87553690466754,13.6851264670745,12.38432105729932,14.08492029814864,12.854621031866138,16.213340267296093,14.008955669003926,14.714272735192758,15.06869947845588,-1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.044566316807463,13.726251820371337,10.32535091313419,10.325672081570088,13.522426013158038,11.017926074751164,12.06800377933274,11.346270832501634,12.120505146731974,10.011032978050103,12.8064549028712,11.321420683319444,12.825036715390372,11.231132669548064,12.065984388480285,13.501586887712929,10.306364111317858,11.233961268507311,11.119682372857238,12.995433861249252,11.071866692857537,14.35879314974279,11.66988394070939,11.791714693871654,12.857655011022104,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.381008993309086,14.403609478662304,10.51110489325928,10.59448656300276,14.53046730808166,11.346385868900152,11.448010565585504,11.304587855720769,13.675470970110071,10.557826568180475,13.720203987797085,12.136399402984775,13.565411294069776,11.72427858432473,10.215373636550352,13.989562085349023,10.682490317452816,11.629945060574329,10.642515119948076,12.716536985535882,10.016103996035,15.169980054666151,12.370893014120044,13.345618389070518,12.58838766995909,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,16.470462006206887,17.832504049921457,13.532646306105969,13.44920446319164,18.355594766841637,16.097356284114294,14.127116577436931,14.051460702667326,16.541689101404327,12.819719996193076,16.774435398956964,14.9205946286861,16.012603874988415,14.52724337298734,15.774709952886765,17.58841921373135,14.558480367865709,15.940307453330211,13.72197553509639,15.36270366014728,14.99937215095605,19.328469591771757,15.164135220717643,16.256842737448373,17.79737992020354,-1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.294756829155032,15.500381518267432,11.441645330642196,11.725539913090866,14.515919712350597,10.622519194145928,12.137488054514034,11.048941149927613,12.445118492787383,10.896117769942634,15.00218324384473,13.328545917547135,13.200871896370431,13.114237335738675,13.492486608515035,13.214457472105485,11.87966225981659,12.7983133527987,12.49295519703573,14.014270576812804,11.606741206230533,15.540260477533206,12.304373902084867,13.361496608091317,14.364296244447864,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.878523406345456,15.187236453615938,11.440715019584133,12.499973014125413,14.424764012057214,12.720079459013244,12.35383710252934,11.955480431295406,13.354702900932406,12.043151250897091,14.413366309485392,13.239236694065523,12.553219525788991,12.9556673826204,12.804882426945412,14.548288988973578,12.585572581953809,13.442877803602862,12.992292740386496,14.907661039727712,11.558634945760629,17.528400274041424,12.473301230900008,13.431306595530668,13.854304082665566,-1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.93359681645641,15.88940648788146,11.874314919140344,12.638063863152029,15.86223409170602,13.47103033577844,12.232585250197404,12.1353512052105,14.450424542080471,11.601524467739956,15.250365191885848,12.601967277949775,13.891630718586264,13.080829607668049,12.170882367389508,15.56039586591003,11.85448394464898,13.321732768349236,12.91693437899274,13.289672210923088,11.598093102050482,17.933631827371723,12.902992260615022,14.2300583971687,15.134490438008456,-1
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.516263541128914,15.282851363156135,12.416940221885636,12.3575430414513,16.05970114341857,14.642663506546343,12.80139748729805,13.03247945776152,15.034753589741296,11.874258183208356,14.164928348147605,13.501063759787003,13.58602623028697,12.484015645925515,14.091119653990244,15.9811348741431,13.736679240041424,14.093182434961196,13.169644439526538,13.366171233181843,13.687021091940547,17.095877635252954,13.79500037621168,14.60288011612552,17.15676182284264,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.07931200559935,17.742734235456215,13.1609280586168,14.1089863517508,18.630484543803675,16.19355680484813,14.323403730261532,13.583383927022089,17.30865867900119,13.439806266767814,16.198371981013185,15.583647321771604,16.60472084174483,15.174408604600634,15.556018589466962,18.08021357955932,14.2871022884944,16.12460503662493,14.012952024519388,16.533138201947583,15.406366004390446,19.256154069885635,15.543110964166251,16.245692320504425,17.682295254745377,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.051386526835673,15.587466824308688,11.753209734564658,13.244460000770934,15.304285593715733,13.509601401354782,13.354626953254114,12.926507794237423,14.02500637879858,11.620486308187123,14.614023261671337,12.951720228879667,13.542863943943104,12.571196132914658,11.681663187866132,15.733639068486433,12.144677233068771,12.782357581163224,12.75934815247867,13.552637567223682,11.70201374342579,17.48939649285924,14.015133411716944,13.724693554328848,13.4585202105847,-1
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.403173927772157,15.67296423668416,11.615387210624627,11.062707104139742,14.897331232511975,12.683910698337808,12.197037569483948,12.123259511399963,13.591888598261743,11.743135802670167,15.211471233824383,12.695567382512296,14.054569958427502,13.077288428325271,12.822747991648193,14.1715964217069,12.369026500712543,13.468330420770442,12.250554234080091,13.673090074294045,10.93922091668282,16.17629037058717,11.931869980823212,13.277985168121203,14.696201309835658,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.09076159041591,14.48319227677472,10.542345501896676,11.578491107472356,13.199516592934614,11.851629161760735,11.46606944005919,11.679653462839028,11.70820951668822,11.761224504681188,15.740615387831175,12.366179692465682,12.750346478917296,13.802408804437944,12.47549653925522,12.589522081120815,11.335888427657338,13.282986912674977,11.826567586730642,13.97585262435494,11.12978312591978,17.269651884117067,13.083330560764898,13.512979882638776,14.414111317379634,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.395926346162844,16.46985563340781,12.906125079540043,13.413833228222751,15.268213934052852,13.981775331669503,13.116850039080706,11.577429821013316,13.74277843165308,13.123929909592402,16.167253618171596,13.690201259472394,13.762058519152006,13.13914946095754,12.19001848183463,14.674322157759075,11.82630381186498,13.2980046472043,14.762454252664629,14.353890196846164,11.605849249031955,18.17617021444446,13.86119824954393,14.615847621825822,14.924103833936192,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.243467327374953,15.010943588349678,11.047449284415048,11.93101028247665,13.178011981696493,12.71193931176299,13.086934100143225,12.511658240900603,12.398671134499224,11.837943677566605,14.489657358963004,11.956960436073723,12.687588594302044,12.542855329548503,12.238328714635308,13.991448414874528,11.26749523639839,13.248255003926143,12.101063845766554,13.039062385827426,11.426607747712684,15.830795356104725,13.53584088236983,12.7304166353454,13.332072259768555,-1
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.24465776083076,15.324765700203528,11.763828398974251,12.122408559641489,16.1110309372881,12.29700300748,11.65335236773668,12.526184598573092,13.886168754008525,11.2385386172265,14.822506731454776,12.24628957673341,14.096769468662288,12.147916346997958,11.326264035216385,14.681348841942397,11.674690827279386,12.153317483809865,13.388147576633264,13.15432776731848,10.974667155275965,16.957612928551338,12.034848202346794,12.921325118158212,15.150016134915171,1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,15.672128108350796,15.40167058905712,12.475502547188643,13.31619987047652,16.83711206140753,14.606394932803292,13.092856771778289,12.60476269081269,15.55418984089541,12.38045215893966,15.077589955268406,14.370284793816126,15.38048412768631,14.060807341934542,15.273299823608369,16.632372795361363,14.281272873627918,15.110487484683487,12.60376093150535,15.552519064236431,14.090512860828651,18.538068017440807,14.510407713435312,15.683011063457236,17.645504590940448,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13.025404629362797,14.31886411118533,11.363162894360308,11.543456623377882,13.861849392821876,11.715385052472806,12.217259091489836,10.495321012384297,12.10860445726845,10.93454671318814,15.2777519331309,12.40184255943364,12.74298128603806,13.349103716276248,11.133867745950363,13.515505998566727,10.253154163058044,12.289590975763552,11.291571851462749,13.233766597554038,9.730253255759074,15.950481056624142,12.55041840153263,13.328867046733125,12.230773377610046,-1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.914016201650352,13.858316975497573,10.500299859221084,11.0436763418403,12.079506893545288,11.416317371291436,11.391196087185197,10.274772244533452,11.156614741623642,10.793909091032448,14.346476123841247,11.543306162607104,12.241426081444873,12.279367571231402,11.14251091034088,12.05563407844786,10.452642443353124,12.23787591707815,11.468067038528108,13.054024272831189,9.600215116084197,16.49527634835207,11.69910415248029,12.40050479162204,12.54026139903227,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.822363416505942,14.509842722376316,11.312916227047362,11.900478241018828,13.742442653311898,12.122727407844415,11.96054137586573,10.96479955073096,12.154000011400733,12.01945543681668,15.229077749209369,12.411552128350396,13.11459050346096,12.591105396757266,12.002532614379549,13.796851651960834,11.53953319515102,12.540895796792515,11.700581459473115,13.414428703468545,10.505113672113517,16.56366865836428,13.424425519058373,14.519266480646609,13.113531094651378,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.345785960959923,18.936310228027292,13.371613128212742,14.38703936465568,18.682402508636194,16.044373279131108,14.65257034126203,14.610367235308702,16.658329335956577,14.030748041888856,17.86798024677119,16.247581629257507,16.691108476938254,15.382710573080985,16.08021585902971,17.05785314184802,14.714575657592226,16.656143628523566,15.839962689500643,17.33681674282526,15.648210508147336,20.489145791221876,16.807395716962816,16.69734910556594,18.088903686978547,1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.154453402129088,14.784479594224813,11.570291559724168,11.96039656889671,14.053171928356145,13.118557208682574,12.646542136610629,11.89958024723836,12.360329167490995,10.957141550218363,15.00778977125394,12.040000152713777,11.792893736220574,12.094639267951624,11.930871092545727,15.095352982029342,11.62746200796734,12.155437123046848,11.67291926506135,13.255571517928953,10.333488610560408,16.65508391003732,12.759672329479,13.266646083719378,12.949503232125648,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.331184779762637,18.13525108486415,13.843010939718631,14.63803791668466,18.55338494942602,16.677560299022463,15.637293788902245,15.174290453356187,17.627404248718864,13.668804103056315,17.14224114064784,16.060876296482277,16.616969515277503,15.569928384985408,15.731450776556567,17.594034198317054,14.518781464161028,17.06690798387728,15.436515801531506,16.767094676081523,14.866617455218012,20.030196369849023,15.717088076729414,16.496959618724887,17.843934548103405,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.39834449720246,17.0625196074558,11.650017512219542,12.045197043016532,14.531452386346649,13.441811420638135,14.15777630742609,12.470536202166688,14.249991270529812,13.09484772123156,16.85297539677164,12.922982594058633,14.04554884741803,13.79015396516644,13.207367663958005,14.7421649301102,11.63435718538569,13.911188343843596,13.778029714333025,14.920116095110632,11.347490535576712,17.778008179078757,13.825668331027018,15.205964274993304,14.206279935008608,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.31208624654855,17.79253634521033,12.89889572997786,12.84749192957144,16.631243783376416,13.916453239362708,13.05531520324905,12.731610101132198,14.728411373670122,13.199679812769698,16.833327836065916,14.463820829095784,15.173276448348354,14.597503190087458,14.87004646340094,15.890135712173151,13.901902311191172,15.130580689864182,13.058932094544302,14.78713873308079,13.08395349002604,18.265472847116687,14.775514302340689,15.771373297246384,16.406545794721456,1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.91849674719219,15.394241242816944,12.123882459470812,12.821268937001284,16.306749502568096,13.4568088687824,12.487223165433978,12.055288093385506,14.50047975584084,11.047100266387105,14.752732755600707,12.844516083833591,13.85688956003904,12.72714737926473,12.797382997987055,16.181731491176922,12.326079813121742,12.71231625707348,12.466706226577934,14.119477368790228,12.108704402092142,18.1345552018568,12.570895768420758,14.605181729811369,15.245815767753864,-1
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.26334575023166,15.147081595712226,11.633492442331317,11.712405774228312,14.714617646134124,12.228496111635438,12.277692366246445,11.42880467571676,12.952683662333126,11.339485713668193,14.44973327396902,12.350653448309377,13.261959340099454,13.244876261933335,11.37544205493626,13.566278134509664,11.056155237618093,12.918284203994173,12.190586459817531,13.321226148904868,10.80799655735389,16.49082382412593,12.249338680639427,12.980908958287827,13.724247971451453,-1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.564616530000375,14.700775906488262,10.776270516817702,11.88216883725489,13.62055102317759,12.366171657007028,12.723254687977215,12.063372764658537,12.146194156474929,11.481946417928828,13.97463769433618,12.28203424213872,12.912832952859745,12.290590229366613,13.204792500187924,14.444406788193932,11.433201183814315,12.337770068007158,11.94510500176604,14.32625562964139,12.385847197524576,16.6175590065744,13.77865314966125,13.328714473896984,13.744434484408552,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14.131184133689697,14.587372901154506,11.098752454832836,11.144740907418456,14.25957031367568,13.421547878200824,12.775519750255237,12.610371063265744,14.130579402418148,10.89293376024682,13.67543863625402,13.213081265248244,13.740025304703677,12.469110160566686,12.919397851868682,14.549550013121722,12.386326619661736,13.901571068055102,11.059215063114198,13.332771221229756,11.804151584513924,16.10526762269471,13.042938176659488,14.09375440811836,13.710392822426224,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.02077612592174,16.203633278528617,12.25153007500048,13.196798154017538,14.872190230564918,14.199302031704027,13.134634674615514,12.741061110879183,12.961861491230204,12.455643709930204,16.596345118117313,13.056640414726887,12.317897093017828,13.500164353829597,13.850474847192263,16.20824371031939,12.72770633760302,13.203798699533928,12.591146192585107,13.955167265521649,11.696527482427117,18.07116949125614,14.184844334812874,14.633267914215798,14.065311731288332,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.432536907526329,17.1896766307864,12.469003651216708,12.836990737775286,16.60924493842537,13.25341020062287,13.17341616750886,12.666462734032793,15.025742800403089,12.902300676935678,15.370779070992633,14.113906631825156,14.483220245704958,14.000426689215551,13.821580240494765,15.8536790818805,13.062529554966265,14.341970060938287,13.142358236520367,13.79724473238657,13.16106124091411,16.86719784254412,15.248195329169336,15.0038893282075,15.579027682873177,-1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.28910190894706,17.257407923914997,12.9804905062918,13.828433206599556,16.670530205304182,14.318916897860523,14.066510764084196,12.836622666813508,14.807677492570717,13.21876260274839,16.44883887889774,13.898475336164456,14.043438206243604,14.288286215331649,13.869876631922214,16.315088805245207,14.3745258208493,15.1907577496106,14.187895384895278,15.771099377941272,12.578458951923656,18.61574834781294,14.574117540293766,14.804853902828736,16.754460671478473,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.302079647081484,15.385270575146208,10.732028817764784,10.8068404446814,14.008328325993627,11.267539019277375,11.332323253306123,10.876451236104815,12.73316634844214,11.787829387579627,15.33520219913222,12.534089679221784,13.738335882011633,12.647000471709992,11.406750895752996,13.238668225159843,10.500904895255957,12.177981011876296,11.56349848438814,13.58088765890512,10.630370636292588,16.53588165856052,12.125779560680115,14.089054614870877,13.03878423794836,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.026709321983516,15.717890485868734,11.254262105880704,11.856016491996693,15.081867386958656,13.649770790493449,12.2261319718083,12.652238812706916,13.410988334691698,12.377869822956097,16.126441525726037,13.44544585831451,14.429050341309935,14.021934509585344,13.292930124482856,14.0756343684131,12.482489793687776,14.18528153806142,12.532284121755456,15.301539923830784,12.158225154154303,18.605180263002183,13.86841821343854,14.54727731811497,15.085950731904417,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.127827787969084,16.27672192185412,11.448795253190289,12.741411962176668,14.260834091974743,12.873151693546436,12.985897198205622,12.28905958988026,12.891096869649036,12.782789051206368,16.166985810577003,13.711804945261434,13.575036845629448,14.350769490146916,13.633980477549764,14.25854597622656,12.250847961330924,13.977158226094296,13.36221764462222,15.15624620073146,12.5653854913204,17.86160968336314,14.195615864799615,14.21420887226003,15.026657703454168,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.248345052626227,15.835072529201312,12.625180267957798,13.518463298824612,16.914144679086682,12.793025519468165,13.369037723403586,12.616606555755364,15.172205827600823,12.113511860940418,14.933342876927796,13.693152919707028,13.632430183347363,13.90988921677767,14.252220126671864,16.199702236444757,12.83954198260487,13.800028191855072,13.329123984171687,13.9442201164967,13.879463350969568,16.744582363106993,14.98018034517553,14.942702945538038,16.96361869581343,-1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.911585190628797,17.31191646962903,13.66946355566414,14.528068809621134,17.858492465450308,14.13281017177547,14.119322313912512,12.869661728968303,15.518581125738908,12.883185950923432,16.534975085649997,14.879574004686056,14.610721841016092,14.986426482546973,15.627140001631162,17.030289134280878,13.963926030285243,14.971906887238848,14.228265136220164,15.643892550577496,14.537979826797386,18.63035494876345,15.351898754346433,16.043582799463394,17.895060995041433,-1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.37893132444403,12.337717462227824,10.153152551251692,10.858401831563182,12.697279535436106,9.409389633094126,10.543013660755228,10.22499798974347,10.867170776564516,9.984290607660188,11.977396349076365,10.767756386581288,10.461083748183697,11.731608483055052,10.374874397244914,12.32186027766499,9.803899008148525,10.221353386791415,10.211474449054464,11.309059982205278,10.414745366441446,13.86105844891847,11.269906732718791,11.716928492005806,12.694317609867788,-1
