X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X1_f16,X1_f17,X1_f18,X1_f19,X1_f20,X1_f21,X1_f22,X1_f23,X1_f24,X1_f25,X1_f26,X1_f27,X1_f28,X1_f29,X1_f30,X1_f31,X1_f32,X1_f33,X1_f34,X1_f35,X1_f36,X1_f37,X1_f38,X1_f39,X1_f40,X1_f41,X1_f42,X1_f43,X1_f44,X1_f45,X1_f46,X1_f47,X1_f48,X1_f49,X1_f50,X1_f51,X1_f52,X1_f53,X1_f54,X1_f55,X1_f56,X1_f57,X1_f58,X1_f59,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,X2_f11,X2_f12,X2_f13,X2_f14,X2_f15,X2_f16,X2_f17,X2_f18,X2_f19,X2_f20,X2_f21,X2_f22,X2_f23,X2_f24,X2_f25,X2_f26,X2_f27,X2_f28,X2_f29,X2_f30,X2_f31,X2_f32,X2_f33,X2_f34,X2_f35,X2_f36,X2_f37,X2_f38,X2_f39,X2_f40,X2_f41,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,0.0,0.0,1.0,0.117647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.175911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.666667,1.0,0.0,0.0,0.0,0.285714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.929154219868252,7.8372168170360705,8.069911565272015,8.022963745280874,6.643649971492827,7.908352738243384,5.387301098902102,5.403585151927221,7.400672117953832,6.573983508095076,9.28120872586108,7.2974786110518135,7.931623517406069,7.429116789861129,7.422931018859654,6.632762721831166,6.959658858317184,6.935013387423873,5.466734920659479,7.144300121833033,8.468573745885392,7.534201500728768,7.112803640733031,6.980593100468159,6.956470034047829,6.898980422563096,8.165421828286398,6.95847210000294,6.507175015326884,9.538768908834484,6.374454559194327,6.47163276023935,6.699199113538898,7.448789421307246,8.1006981421922,10.264183457659076,5.987933226345749,5.260015668710082,6.119533956601918,7.0752863752386945,9.95112930486782,-1.0,537.0,728.0,396.0,449.0,916.0,538.0,588.0,942.0,219.0,882.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.055464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.107143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.840914295334263,7.056556319183993,8.543742507937381,7.043435913383258,5.855216900409795,7.660769985997387,7.112769748285357,6.755763596629057,7.883331573807778,5.270643448052504,8.20590334942032,6.6325927629876515,7.167357956505464,6.862377685896446,7.33197832590368,7.106583052229253,6.080496642175147,6.6361780180682395,5.641218524320381,6.099264790318336,6.704883921562808,5.061954074511768,5.222583064183627,6.823117863114538,6.183342630829932,6.264820610713451,7.30189167627668,7.8177719942822765,5.894387941868797,9.159796579392465,6.9045036373302615,7.286448913790609,6.923344377035293,5.286179154914283,7.438258453802452,7.17341254172513,6.158888141962455,7.440326471105822,5.532232794051446,7.124610687557261,8.401203213690685,-1.0,663.0,108.0,375.0,386.0,229.0,753.0,664.0,305.0,399.0,960.0
0.0,0.0,0.0,1.0,0.117647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.589286,0.0,0.0,1.0,0.0,1.0,0.0,0.666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.936097853546423,7.18761681754143,6.889984062295184,8.422844486274473,7.3694692796450125,9.502977812798568,7.449662957588583,5.82734838598325,7.574328275654733,6.418147163936576,8.693945857697749,6.102726889182778,8.100217164741059,6.3728872294783985,7.104484336482638,7.052708344261428,6.866040139229892,6.532899960437412,5.376328682105063,7.623093386721156,8.715761289757676,5.454896872382565,5.564918862813623,6.810596072725681,6.86279459700178,8.553207982177552,8.012314784009847,8.281781934922032,7.692397904766913,8.447727418593134,6.511071131350281,6.819373934470862,5.869083166520068,7.190121837462232,6.207802086322996,9.716989467405824,6.112285017220169,6.267491692624835,6.862437644100657,7.422458302641204,8.856910748067847,-1.0,180.0,629.0,85.0,33.0,914.0,643.0,629.0,965.0,276.0,717.0
0.0,0.0,0.0,1.0,0.029412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.285714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.169734258999762,7.427540053070592,6.935363129885964,6.667022591189489,5.813462832547602,8.107170560536868,6.106381626294252,5.6000771377702945,7.982688608465786,6.349583758078562,8.713349176321355,7.613362806632355,9.56480849455545,6.873275170270747,8.450573065545553,6.651977279210603,7.172595113273953,4.839200151682704,5.857222621518796,7.142761743937209,8.172146837787848,7.204097038755324,6.484868063081457,5.518439463444013,5.76091813466588,7.428850917976904,5.837341097880568,6.741119312560458,5.950902624736572,7.209638543005356,8.382987653197684,8.769745305184776,7.62557430394484,5.669858746595315,7.37908240173794,9.129175621233774,5.853196302412489,6.2376029284687995,6.2379478856374995,7.840842993771145,6.287398354640542,-1.0,360.0,126.0,317.0,939.0,746.0,82.0,5.0,608.0,422.0,355.0
0.0,0.0,1.0,0.0,0.294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.9156013548494,6.346694941679823,6.836008851917789,6.187263156641176,6.726006507643745,6.789148114440154,5.5107318325167824,7.077072252960399,6.788610634331953,5.598404448024715,7.589531977028922,6.888317135760809,7.277000098820814,5.886791247725782,5.602639780034817,6.516927068526532,5.286956547410099,7.10462348364851,5.116608807781031,6.740826316157257,6.2980332920049955,5.425336433044612,4.790240551555843,5.349987032144133,5.241886789046,5.191486132680005,6.835823044847249,6.091947278490736,5.398922153686472,7.737971344092701,5.7547141785600875,6.23159266916025,5.6159619768877365,5.033173424859435,5.1499265469068085,6.807505227738757,5.31472936644079,5.776946439454608,4.886834282849703,6.288430184939103,8.25082330583673,-1.0,535.0,262.0,239.0,174.0,603.0,110.0,757.0,295.0,51.0,872.0
0.0,0.0,0.0,1.0,0.205882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010069,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.053571,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.01030024851421,6.535421799753469,7.3658663251223935,6.040029407001551,6.444415428553303,7.9760597600688286,5.684088598192973,6.793575321210119,7.395839898548732,5.514571027955684,7.718216597206871,6.106661136979026,7.506780216695388,6.858526687849213,6.988387109346709,6.132515437115659,6.795247250761508,4.589692182253584,5.569320932939514,6.497191256410304,8.426904157528387,5.514256678795965,4.383777206087775,6.1299197094039934,7.251855734540881,7.500494670513611,6.184727925341552,5.933866441679747,5.761835986372708,7.470587054156768,6.752523319707906,6.471987592607761,4.120191646843833,7.89708475165738,6.537837873578515,8.202095299209754,5.187751422587942,6.795439870538792,7.724546076686835,5.8928271431506625,8.526239829842362,1.0,444.0,271.0,229.0,92.0,782.0,52.0,56.0,795.0,223.0,522.0
1.0,0.0,0.0,0.0,0.029412,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.357143,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.566722786924537,7.128325464794597,5.847866175620643,6.947285317297025,6.3918834760459715,7.846992551180185,5.66213600638548,6.112958677932307,7.439935428498295,7.914898081590282,8.607427805223947,6.8305841098723965,8.020925752507733,6.571212856348902,8.865586616291582,8.728022314604727,6.846539351778735,7.838109353897943,5.904811737362801,7.450284878265943,9.12570799023743,7.739454522293667,6.573402640461482,8.14587091873459,7.132273209556377,5.9737831844106,9.804733605050846,7.088425342658377,6.030426336883553,8.745923766261317,6.795746516813608,7.99853106424981,7.202169134673459,7.246345147791134,7.105466405741292,9.315917347829172,6.810331662128823,8.239902640531902,6.338258258111372,5.5953930697590115,9.73093332362316,-1.0,916.0,300.0,420.0,13.0,838.0,539.0,987.0,781.0,164.0,909.0
0.0,0.0,1.0,0.0,0.117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.482143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.399152588111519,6.7128954918558374,6.5816607139263255,5.43141412818478,7.144237000368558,7.001717623363594,3.921181826800467,6.463340605305095,6.3493345537182595,6.892773919353256,8.103529818271308,6.7292895657057255,5.8020420312047225,5.658305694197827,6.8860458044654385,6.345061469711516,5.879882184602698,6.94465138039819,4.697853110332639,5.977895187751837,6.5454018910939284,7.680129440267908,4.887570730716591,5.158871105810159,5.474195480908548,4.7444307912460655,6.8953742121387815,5.220497278526565,5.782508743363855,8.510512428583915,5.804650350520173,5.611914693450815,6.00125986742838,5.600315055823283,5.862017590125684,5.800857144407241,6.402756315847582,6.327284856590081,5.631105668605054,6.687491294927648,8.008305289988579,-1.0,907.0,36.0,571.0,739.0,899.0,315.0,123.0,643.0,984.0,887.0
0.0,1.0,0.0,0.0,0.382353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.0,0.0,1.0,0.089286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.092897368571906,7.698318658608192,6.661162766538473,5.0801205747306435,5.811798831992421,7.100583682198607,6.514925515792306,6.4931734081908825,7.287187563006541,7.602197058963803,9.310338035365683,6.717503937952784,6.322720533484235,5.892679061011761,6.711218613816655,5.769325025285111,7.532830334309045,7.7498614971627635,5.626057169326831,5.808021751526915,6.6473803558029365,6.071496897423612,4.8841284117575645,7.1927304019904295,7.291275699233962,6.218106057167993,6.996121507636186,6.5827357470705765,5.817792635181342,8.628531354925391,7.235968714389479,7.351835484276684,5.906030220353207,5.860939119522195,5.439054206909129,7.690551923259816,4.873909490804513,6.932441672442626,5.993559431413294,7.207633792025613,7.309005105971637,1.0,816.0,394.0,398.0,486.0,431.0,78.0,578.0,859.0,249.0,206.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.666667,0.0,1.0,0.0,0.0,0.285714,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.082184765889915,7.0431233780634255,6.53670223750321,8.834596037229947,7.233068846484643,7.470839724449618,5.340787527756536,5.809271560052565,7.0531791011799925,6.252293511750567,9.200308081549332,8.144627402255836,7.327660443748959,6.781008382344379,7.575011331920619,6.726366481296671,5.37270054166346,7.315247792199665,5.853236123881485,7.4546481694732165,7.686297467699142,5.998969938851015,5.477428786187578,5.766055561000257,5.2381002516748145,5.8288626588838355,7.116309000436462,7.805184111897652,5.406788895965095,7.8677182335481115,6.0620553171890865,8.184636973535756,7.5502333705069615,5.59787792260718,6.66192207395693,8.244120084771597,6.158693949591045,5.251284875270249,5.7852560763699525,6.45150119534086,8.529285196100057,-1.0,415.0,514.0,550.0,1000.0,459.0,6.0,321.0,709.0,317.0,675.0
0.0,1.0,0.0,0.0,0.073529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.089286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.596059466303913,5.307087138502048,7.138451698041211,7.658865974509576,6.453156811154191,6.3086216112918105,6.002486754274764,8.555612594655965,7.771577080934,5.573661278731284,7.73184986827413,5.55820100093205,5.871555130720413,7.027871698294083,7.245089101873305,6.463202308726576,5.559438520128921,7.912257010797708,5.875570247654324,6.526353759990049,6.03949602744866,7.484448984048774,6.273741885847195,6.023812881939608,4.089665120416739,6.185106706221981,6.901056442721958,7.257698509595521,5.683409721796096,8.236630731429946,5.466301066630553,7.023215565077541,5.793345221213907,4.988254532976856,6.313737414621187,7.1820026366464775,6.256408387924975,7.149490179960463,5.143123253590448,7.2641461000702074,7.637128070838725,-1.0,834.0,195.0,963.0,962.0,527.0,340.0,407.0,731.0,151.0,686.0
0.0,1.0,0.0,0.0,0.823529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.142857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.971820911781468,6.458080870547558,5.844072064279526,6.734794089532651,5.902831262061791,7.003463449908237,6.361473810633804,5.861264638129796,6.3122599982848016,6.194748876049702,6.689007985249721,6.044436739133514,6.761454494288431,6.001925016253693,6.295365797614209,6.354616308405483,5.837776978218797,7.031962302901684,5.320960410462949,6.516562441200116,8.593427390034476,7.792849036552483,4.76699132437188,6.590864065404122,5.091341822216385,5.152753887988207,7.670191054582134,6.834408359657898,4.947297348048434,8.751676079955455,5.860074085060759,6.668386550711048,5.871232373541697,6.044614926408828,5.618879500755041,7.746775286224762,4.07365837652815,3.762836055250495,4.315601469815279,6.153905208361339,6.8084763836264,-1.0,299.0,120.0,367.0,406.0,148.0,470.0,446.0,538.0,200.0,114.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.285714,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.38397890788728,7.369300292265478,6.3959067903574285,7.199797757263632,6.620328216744222,9.04692005115393,6.918197598869778,5.126231478101156,7.145628112247883,6.107011201311541,7.866143782319163,6.7339078522162366,7.346193107511773,6.173375096555135,6.969625895258892,7.193908439901632,6.157403819974043,5.926845736787303,4.683194158164973,6.884359034744349,8.174257604707368,6.325643076746674,5.382458712608081,7.404910363513363,6.623919152213408,6.931719610733123,7.104063633839187,7.539470491944093,5.905385285783942,8.870552921564634,6.141036827262154,6.7698644358104,6.738303018842596,6.599882794620571,6.455585803528126,8.803958135734941,5.967457415034886,5.176215995467741,5.548978320884957,7.245401355371251,7.512952079570635,-1.0,270.0,603.0,590.0,509.0,720.0,555.0,197.0,457.0,215.0,650.0
1.0,0.0,0.0,0.0,0.117647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.112236665587621,5.849968450547711,5.759545576744047,6.263310256427976,7.327996956219522,7.891171922657575,5.528573319712775,3.703080337393593,6.695944481566143,5.975576637856706,9.242170319077696,4.829276337444179,6.629013067423545,5.148843612670232,6.56010674619754,6.7560692568357,7.331787972659853,6.186623559086234,5.40196952868744,5.599912383876105,7.627112477595576,6.19567637538235,6.993051896986094,5.664380738672021,6.0676107285241425,7.279709469915229,7.181841467456067,7.472991826769154,4.036728341297923,6.411340252418097,6.543435377769235,5.990630559626627,5.442451120081895,6.211182599904688,4.603351467950937,9.348695996798535,3.6717433402080872,5.825645489379765,5.187412642591294,7.231268118147647,7.667324760943498,1.0,894.0,936.0,39.0,40.0,872.0,430.0,545.0,33.0,278.0,308.0
0.0,0.0,0.0,1.0,0.161765,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195994,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.071429,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.560069712670986,6.242273132983895,8.208385941360854,8.805549072858582,5.8454868164926825,8.491123165721579,5.081954630155061,7.536369068246012,7.476357018955749,6.088372033084583,8.938942110870588,6.439665642933839,7.034823414382689,6.787751376544332,8.203961794998227,5.60626445575469,7.166808365180695,6.369222407868747,6.672686135849071,5.182768866596539,6.997201111370501,7.030616959812827,5.919028160208312,6.578692902201201,4.584257075473085,6.35975795399924,8.131059673108112,7.553981769850364,6.081063095014898,7.827670665827871,8.62504710701824,6.3548388301066225,6.447680536564936,6.215751717587411,7.059887406036522,7.78282679180606,6.746560117695346,6.489541894550609,7.84764350697997,7.22840331937184,9.625951739724341,-1.0,495.0,789.0,56.0,450.0,599.0,605.0,534.0,831.0,501.0,3.0
0.0,0.0,0.0,1.0,0.102941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.678571,0.0,0.0,1.0,0.0,1.0,0.0,0.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.735067456906464,7.6105704434040655,6.882766585149096,7.787025173651287,6.124086308795294,9.237067948638744,4.9493665900342405,6.248748026790682,7.838205605624152,7.409514137069135,8.762643733987519,7.738749864820266,7.044761124176838,7.697447954076633,7.774465693651957,7.676441712008242,8.450435803157884,5.976805960923563,5.998983856457426,6.812574881874116,9.718146017915371,7.460410537323584,5.5143979859265135,7.725830592854134,6.484124405469879,7.790910098475169,8.470591500002298,7.503994592547704,7.405843649819492,9.025871429819112,6.943125328866872,7.203652464974768,7.027265188460617,7.989819349344416,7.153532294047209,10.353390985204495,6.681969880427428,6.884864702995598,7.613605116260908,6.655294741224955,9.551063090101993,-1.0,412.0,490.0,292.0,71.0,260.0,212.0,553.0,138.0,411.0,640.0
1.0,0.0,0.0,0.0,0.117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.142857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.70824733645998,5.793964404492128,6.479128217339312,6.16709778352037,6.7221364999633595,6.6691520405000215,5.852287215556476,6.307860823919391,6.177606293709673,5.062326241330005,8.188663571223808,6.305166569778411,7.424775906908426,6.072905875866127,6.063786374628252,6.443343591566857,4.30665890190083,7.264964113881518,5.57721213994487,5.6877963475860005,6.478961020967508,5.203112459842716,5.28097835677863,5.007959107407046,4.7739277209081665,5.048170488401396,7.000315988829953,5.988911606005656,4.463956521517192,7.526592698980557,5.305714070269541,6.5224781016184,5.000075052337962,4.961185691394632,5.043010250022115,7.366575427075915,5.29462355317591,5.881855324325043,5.22111541626607,6.329522540345546,7.541896209311553,-1.0,365.0,423.0,946.0,434.0,432.0,210.0,924.0,204.0,204.0,563.0
1.0,0.0,0.0,0.0,0.294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.642857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5791837824440424,7.3025428280659135,7.835743505155126,6.862097568387343,7.781201029484791,8.763501703551608,5.677517699978437,6.306853678503781,7.2906841225471615,6.990327321269941,9.8767137028912,5.458245481311076,6.8426535499985,6.275780316541038,7.401208192081862,6.7901568622765565,7.455152776923984,7.467152721721753,5.600818173507969,6.355024116937897,8.422503134285172,7.053384094089261,6.175993880033537,5.2369079304344135,6.541734194255517,7.372661865438019,8.413716783628654,6.9158714169208,7.355256326105954,8.038571300453317,6.824596919261236,6.415828387308956,4.281111530218542,6.717527377521907,5.905683572631407,8.411033052652634,5.883954196165503,7.721939189973326,7.286991417561969,7.550547819428586,9.135193311232223,-1.0,451.0,990.0,154.0,740.0,714.0,168.0,904.0,897.0,759.0,585.0
1.0,0.0,0.0,0.0,0.205882,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.303571,0.0,0.0,1.0,0.0,0.0,1.0,0.666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.074209346073988,7.218873725813291,6.0877699749735354,7.681557468561154,6.669997134430361,7.8860047818293735,7.288222867139379,5.047515780441062,7.067305308832539,7.672466413310733,9.352407192010993,4.8137826985114724,8.544411208451947,5.572111568180439,8.85732913741239,7.318769502475536,7.607645059152931,8.114255550653933,7.4969497505674605,7.336830261669098,9.294280949429886,6.994629880135197,6.821352745789332,6.013381202505281,7.170376245896965,7.863207030171988,9.203328096919606,7.189596372421802,6.3794804946550405,8.631608605315702,7.720541732752922,7.209636103917364,7.459390870741492,6.242428195290689,6.632937043377194,9.222347639444855,6.784960928078454,7.078317675449586,6.709239148756059,8.329856614864381,7.317463862432987,-1.0,726.0,211.0,501.0,366.0,908.0,723.0,27.0,545.0,557.0,230.0
0.0,0.0,0.0,1.0,0.117647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.137449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.678571,1.0,0.0,0.0,0.0,0.0,1.0,0.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.092017623465509,7.544180711812427,5.569229881667671,6.8202765785577615,6.6277331242695485,8.699693864339311,5.1112928745390835,4.07481394566809,6.3551629588712295,8.16207493358956,9.775751275725453,6.104094675943293,7.685429084568108,5.89379426161392,8.093790989881331,7.277445864149853,7.137521022453952,6.203252959812044,6.469732519506188,6.017646177095075,9.776479800314501,7.686006507700822,6.005267005529568,6.47179204079313,6.7909738179125245,8.742576710710226,8.1459081107465,6.977069128630266,7.5174740537917755,9.849300226473545,7.251648921716686,6.462387303881146,7.530319390188574,6.587155271065494,6.883137248895216,8.214901638110884,6.753962180865965,6.598953508579684,6.594569078875898,7.335391110545538,8.255733497762478,-1.0,673.0,532.0,81.0,408.0,974.0,773.0,879.0,120.0,511.0,917.0
0.0,0.0,0.0,1.0,0.088235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.232143,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.772066559183536,8.91977642730381,7.44355429366345,9.333793314009213,6.653396050125,8.059054766214498,7.786258347715613,6.097383289252682,6.8719004490898055,7.178054768362399,9.25313545318288,7.219975689885184,9.409174992030836,6.391227449148808,9.315892356372439,7.607453883151807,7.777232067952057,7.147602577561779,5.047706340857323,8.632668138043577,9.64033713372271,7.164877715458949,6.36461015329775,6.985815104478521,7.285175874276653,8.422071847733,8.290428009697614,7.284222789419887,7.7002473738643715,9.702639365529963,7.442895070580851,7.578618491731152,7.162390988389223,7.549257214347259,8.282232572945027,10.243844988001872,8.115904554102592,6.327883931711224,7.0618555709366495,7.784935868313006,8.334968492280032,-1.0,84.0,766.0,152.0,420.0,972.0,118.0,314.0,354.0,324.0,693.0
