X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X1_f16,X1_f17,X1_f18,X1_f19,X1_f20,X1_f21,X1_f22,X1_f23,X1_f24,X1_f25,X1_f26,X1_f27,X1_f28,X1_f29,X1_f30,X1_f31,X1_f32,X1_f33,X1_f34,X1_f35,X1_f36,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,X2_f11,X2_f12,X2_f13,X2_f14,X2_f15,X2_f16,X2_f17,X2_f18,X2_f19,X2_f20,X2_f21,X2_f22,X2_f23,X2_f24,X2_f25,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,14.319018312662104,16.26597508670389,12.142377646413381,13.147311887322049,15.487476762669223,13.378759457873295,13.386106199821409,12.910200832027988,13.753754057327871,12.526942414604685,16.005469933318444,12.790544128445534,13.838068927583738,13.587256727220836,11.73875108392799,14.777798102521635,12.147934150580289,14.046191925381757,13.718028080238152,14.160291780582572,11.149728434480783,18.340395034096193,13.481127215900509,14.110390616493925,14.532970655837362,-1.0,3095.0,3106.0,1443.0,452.0,1539.0,530.0,3089.0,2782.0,82.0,335.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,14.196145752942927,15.387558694520838,11.828634492268185,13.10467601627823,14.492913247925992,12.489884821567104,13.279404257256028,12.726498890275943,12.786586837066666,12.020663705137013,15.987777052589909,12.417019107675895,12.985705428767417,13.520868304933643,11.557732842070104,14.116685105875842,11.582385687075062,13.41643837197915,13.035241286238882,13.68758921139952,11.094711637054834,17.548391582705154,13.123938863410954,13.617784075469446,14.193340027957815,-1.0,775.0,1320.0,1776.0,2578.0,122.0,2037.0,417.0,2893.0,1497.0,1846.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13.430488840277352,16.100066037059225,11.984359369381854,12.34180314739004,15.464064720183577,12.516718038463434,12.823206940994302,11.925376405290534,13.599830648212409,11.948842217634388,15.405291666792357,12.430295957451444,13.83279064146608,13.334269071236484,11.44203556216609,14.551862405604108,11.258858286267513,13.160496355791542,12.871094952744098,13.47630081127689,10.894063432535193,17.382059501451334,12.8180697927902,13.960641099763096,13.928153972077432,-1.0,989.0,2464.0,432.0,46.0,2734.0,2409.0,2820.0,2984.0,719.0,1044.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.08928487151638,15.159002108487924,11.420389871653086,12.165622566433388,14.442443539602191,12.808253423991454,12.351864561880221,12.328240697765725,12.919705036880329,11.907431036502334,14.74599384921359,12.661260139329341,12.894911889328585,13.333875369530901,11.424468557639816,13.422649169532502,11.833775898927872,13.74321170583957,12.805684389230377,13.646475935095387,11.02970606331809,16.984990621886727,12.514723541896766,12.961992039838105,14.169437143472392,-1.0,2700.0,2627.0,251.0,380.0,541.0,14.0,1567.0,2283.0,2131.0,1254.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.966412311797207,14.280585716304874,11.10664671750789,12.122986695389569,13.447880024858957,11.919378787685263,12.245162619314842,12.144538756013683,11.952537816619126,11.401152327034662,14.728300968485055,12.287735118559702,12.042548390512264,13.267486947243707,11.243450315781931,12.761536172886709,11.268227435422649,13.113458152436962,12.122897595231105,13.173773365912334,10.97468926589214,16.19298717049569,12.157535189407211,12.469385498813626,13.829806515592848,-1.0,2319.0,219.0,2104.0,1230.0,1741.0,84.0,1366.0,3196.0,1341.0,82.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.200755399131628,14.99309305884326,11.262371594621559,11.36011382650138,14.419031497116546,11.946212004581593,11.788965303053114,11.343416271028273,12.765781627764866,11.329330839532037,14.145815582687502,12.301011968335251,12.889633603210926,13.080887713546545,11.127753035877916,13.196713472614976,10.944700034615096,12.857516136249354,11.958751261736321,12.962484965789704,10.774041061372499,16.02665508924187,11.851666118786456,12.812242523107276,13.564620459712462,-1.0,164.0,95.0,67.0,331.0,162.0,1303.0,2975.0,1164.0,3081.0,1717.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.964602308232939,16.328043991787364,12.595186209118062,12.934694044452641,16.53342518901785,13.660021053354182,13.450340707806587,11.990005232786544,15.120503120038382,12.230030515461076,15.182144339784834,13.595328103507311,14.163709977681911,14.038604078077647,13.789978170725664,15.869236679112367,12.575771372724038,14.11009631886931,13.773354544363734,15.107247667955182,12.689528044511931,17.77882529807863,13.404011403188925,14.765311548999783,16.184656393498997,-1.0,131.0,1894.0,713.0,821.0,2669.0,1716.0,1173.0,2324.0,1915.0,604.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.756849879892426,15.396586756544716,11.901222422947255,12.470257145917811,16.144087093394845,13.210016454177428,12.491984016109495,11.973448287973412,14.999966123257794,11.847331757559294,14.259210423074467,13.294952170918318,13.410596198253602,13.185350187748885,13.129739745990705,15.533153108645703,12.14851464283732,13.52695150159163,13.488070047983383,14.866527596140859,12.53920278206336,17.582054266359485,12.659412968663798,13.879544798963899,15.194592496625262,-1.0,1129.0,1072.0,1444.0,817.0,611.0,2154.0,982.0,1364.0,2669.0,454.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.180911509252596,15.45405976578357,11.980795000172874,11.935589725452271,15.61107624760527,12.983279439786717,12.581955153037853,11.802097426673011,14.476796395167334,11.75773556131208,15.043060896135913,12.758821215798909,13.875474522656576,13.559143313180249,13.463524518672546,15.0751064115689,12.290760081268571,13.726828252411432,12.790787250339193,14.397469234568602,11.953903817796041,17.29132771699474,12.559611967189369,14.43191566411331,16.080732206119272,-1.0,1066.0,2385.0,2693.0,1043.0,601.0,963.0,2539.0,362.0,1750.0,71.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.331649722432244,15.328488399444591,11.75776979010719,12.358125049845132,16.448390404186032,13.788723995381753,12.239264486678948,12.420896486986553,15.146341879149935,11.962852975343194,14.837689137429022,13.249026145026342,13.735222808690327,13.623269778200832,12.307624172521482,14.861923146463024,11.62802343467165,14.098005837889778,13.408145177556696,14.419092025576568,12.302038574145548,17.820195601206308,13.151522893006987,13.678279256038163,14.906853754830284,-1.0,1042.0,1103.0,1947.0,1495.0,638.0,1549.0,297.0,594.0,1753.0,730.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.243467327374951,15.010943588349678,11.047449284415048,11.93101028247665,13.178011981696493,12.71193931176299,13.086934100143223,12.511658240900605,12.398671134499224,11.837943677566603,14.489657358963004,11.956960436073725,12.687588594302044,12.542855329548505,12.238328714635307,13.991448414874528,11.26749523639839,13.248255003926143,12.101063845766554,13.039062385827426,11.426607747712684,15.830795356104725,13.53584088236983,12.7304166353454,13.332072259768557,-1.0,238.0,17.0,34.0,556.0,489.0,2261.0,983.0,969.0,1024.0,202.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.415292086262301,14.159496526374197,10.898843374906688,11.879325842845386,12.73474011327776,11.788450852340432,12.688211426196071,11.642711720959763,11.713114750517317,11.173152867406515,13.623891665511541,11.49376809687835,11.826507072178503,12.036035818284983,12.228414001863104,13.787784749494929,11.158038202345935,12.366297420666552,11.627905952326204,13.015882813401776,10.963793816945765,15.488193803095715,12.775845089991483,12.563849073536353,13.11118880286873,-1.0,2303.0,1884.0,3038.0,2491.0,1024.0,1285.0,1816.0,2221.0,482.0,1071.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.177529168739031,14.420822853922383,11.297074976964156,12.320813506294026,13.597457197794158,12.513687688241411,13.248572971243767,12.172854793127454,12.71260490843499,11.48785066582254,13.808597824630013,11.621109285336296,12.287982800413738,12.42003575953915,12.42639092822499,14.687044774658181,11.588044399606304,13.003512950386822,12.028476236612999,13.271074956202938,11.232060737223449,15.996927751427782,13.19625458705194,12.819131861701376,14.09426902684804,-1.0,1969.0,531.0,3167.0,1148.0,18.0,1261.0,2442.0,3104.0,2967.0,1119.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.510814299567969,14.350946840864097,10.540428622025148,11.66491405251991,12.651291971740573,11.806632861455162,12.54995915748155,12.35469507162893,12.15182541577558,11.35062719487889,13.734689509636716,11.643967546183793,11.928141333725486,12.192685203401044,11.291041021329246,13.5557919594557,11.002352742488338,12.939529560306333,11.276046400669111,12.179389667066102,11.292266478049761,14.895578897843933,13.197911091381323,12.622762297192065,12.85576582737243,-1.0,343.0,2508.0,2225.0,2371.0,1440.0,1959.0,2171.0,2884.0,3050.0,387.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.682639058455319,13.499499778888616,10.391822712516788,11.613229612888645,12.20802010332184,10.883144402032602,12.151236483534397,11.485748551688088,11.466269031793674,10.685836384718801,12.868923816185253,11.180775206988416,11.067059811601942,11.685865692137519,11.281126308557043,13.3521282940761,10.892895708435884,12.057571977046742,10.80288850722876,12.156210094640452,10.829452547282843,14.552977344834924,12.437915299002972,12.456194735383022,12.634882370472603,-1.0,621.0,1309.0,1380.0,727.0,2792.0,2552.0,1401.0,1803.0,397.0,1962.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.52676261387755,13.993587476729532,10.740825097875161,11.073817102913377,12.711328070792113,10.926409432930571,12.125312167368964,10.657887294222311,11.559191341401855,10.595052670436214,13.023713398985453,11.13351992588426,11.821228786060843,11.783048162300627,11.931698480101204,13.561849052577402,10.268962338033159,11.480601851076335,10.78097282483215,12.331891844096093,10.708128815000174,14.529858270450857,12.112787666881173,12.414099556805525,12.5063721191088,-1.0,1017.0,1206.0,2338.0,3041.0,2658.0,661.0,3116.0,2946.0,1174.0,3140.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.99009192880212,14.091398169274072,10.755390742066623,11.767193746772707,13.039043424068943,12.367158393544754,12.435491896765527,12.090159919972905,11.859490506409458,11.288674085190415,14.2023703798661,11.447842070986376,12.151133682615228,12.47395540873693,11.406298428393878,13.116554787312252,10.637546994180266,12.937351756964699,11.547981081899517,12.568447242837484,10.726629609027954,15.726335137942538,13.267955014334673,12.362583530610618,12.823450061073748,-1.0,1161.0,1010.0,2244.0,460.0,416.0,2389.0,302.0,2549.0,2368.0,1288.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.257438900995137,13.431401421788491,10.248370079676725,11.501097516815966,12.512323414113023,11.461851943236926,11.898516954103853,11.93319675070123,11.612644787685815,10.801357602502701,13.447402530539811,11.134849181096442,11.391686422038669,12.12378528258947,10.45901073508782,12.680898331893424,10.372404500270218,12.62862631334489,10.722963636802072,11.70877452407616,10.592288339365032,14.791118679681746,12.930025223346162,12.254929192457286,12.347143628677623,-1.0,810.0,198.0,3021.0,2103.0,300.0,112.0,1825.0,1296.0,2041.0,2484.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.101562456417367,13.925489119629407,10.597372465035097,10.961685006840698,13.015631381583297,11.505116974134893,11.87259263793842,11.10533549323545,11.705567097293995,10.710573888220114,13.602192113340012,11.087593899992285,12.145855396497568,12.220967752752578,11.109582906631978,12.890619090394726,9.74847112986749,12.051656187374483,10.701047954405462,11.884456273531802,10.470964607082363,14.76799960529768,12.604897591224363,12.212834013879789,12.218633377313818,-1.0,2238.0,1737.0,983.0,421.0,3015.0,608.0,2829.0,2895.0,1661.0,2330.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13.157235018847812,15.044382610621069,11.106257669117161,12.396591119934435,13.788490498118398,12.65538032037275,12.981006471513384,12.586731649546678,12.50663749228874,11.89803058915661,15.157928772689436,11.527484580128444,12.721964983981856,12.56334821804008,11.472891935623709,14.102139058406697,10.840250042829686,13.179563908762068,12.228489574826082,12.723521905209505,10.812696484209257,16.617570815267943,13.836686126485445,13.342315672085887,13.027356061699729,-1.0,2743.0,1846.0,394.0,8.0,2304.0,2925.0,846.0,2696.0,2408.0,1211.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.26870554646306,14.878473560976404,10.948239392085634,11.591082380002426,13.765078455632752,11.793338900962889,12.418107212686277,11.601907222809224,12.352714083173279,11.31993039218631,14.557750506163348,11.167236409134354,12.716686697864194,12.310360562055727,11.176176413861809,13.876203361489171,9.95117417851691,12.293868339171853,11.381556447332027,12.039530935903823,10.557031482263666,15.659235282623083,13.173628703375135,13.192566155355058,12.422539377939799,-1.0,938.0,1660.0,260.0,2748.0,2321.0,1946.0,2700.0,1062.0,1268.0,2709.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.48016123917714,16.011299528643892,12.257639002559195,12.82805867958951,14.707989005985986,13.945350854251533,13.26199781979471,12.424398363201078,13.208252470438259,12.83355555180366,15.951039613467252,13.798946887696689,13.727527748652564,14.304535046450766,13.325794341715284,14.983826011057552,12.68816101233643,14.128995586813229,13.451960192391734,14.709867941486193,11.609750749508843,17.815976878879034,13.89737745233217,13.740796570622205,14.368180803948096,-1.0,187.0,503.0,68.0,2260.0,183.0,2758.0,1787.0,113.0,451.0,3187.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.816921101174575,14.534455588216174,11.213355714852858,11.81845316879299,13.763641219622361,12.60556620194423,12.511713229285784,12.171343189988141,12.861877172300176,12.063881461820642,14.34940740474505,12.612525802717657,12.749236090983832,13.227997780681463,11.950874466755991,14.153239113221431,11.563776964656054,12.957116891429457,12.552819040343259,13.010195507405397,10.951234273681022,15.930204293222577,13.525659043161268,12.639916716696849,13.43673850472009,-1.0,1719.0,1925.0,1272.0,199.0,2930.0,800.0,1831.0,1534.0,1838.0,1494.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.59163176679239,15.845390478999228,12.099620725527668,12.022549939657502,14.68457696350034,13.083309434841672,12.699098560967602,11.439573936463626,13.054329061322797,12.255455354833359,15.350861346941164,13.438698716702598,13.722249462534906,14.051547390466414,13.029078819953384,14.757890314140026,11.799085148023654,13.243300017223014,12.60502706489768,14.02587697218051,11.354085747563252,16.857641346234175,13.23432002922186,13.591047053891376,13.763364120188166,-1.0,2107.0,1198.0,320.0,305.0,2420.0,1370.0,282.0,1109.0,3116.0,892.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.226785840604311,15.091754109568285,11.965580460210774,12.664242143885566,14.569020448358437,13.600569936033299,12.610555616417011,12.002900042273378,12.669071842348494,12.284285959427471,15.663752634370347,13.289828522609337,13.191072836965747,14.235635125639192,12.493764055473857,14.108932383495274,12.05821277011831,13.818092339851784,12.898877428524697,14.239252798496251,10.909772610824113,17.71151666071685,13.629491584297012,13.372963465887423,13.859558605253289,-1.0,1479.0,242.0,150.0,2515.0,2562.0,282.0,2624.0,844.0,1665.0,266.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.563545702601742,13.614910169140567,10.921297172504435,11.654636633089048,13.624672661994811,12.260785283725992,11.860271025908085,11.74984486906044,12.32269654421041,11.514611869444458,14.062120425648146,12.103407437630308,12.212781179297016,13.159097859869888,11.118844180514564,13.278345485659154,10.933828722437934,12.646213644468013,11.999736276476218,12.539580364415455,10.251256134996295,15.82574407506039,13.257773175126106,12.272083611962067,12.928116306025284,-1.0,2421.0,1979.0,1728.0,1608.0,406.0,1311.0,2106.0,770.0,1114.0,1668.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.16419548950428,14.937765572699318,11.594459612501014,12.311950196158636,14.27343429934086,13.318285828979452,12.121828553223683,11.917511637584889,12.482169807780235,12.274131085291316,15.35983494308883,13.240187042635213,12.81874710007722,14.071646577252405,12.246075036415517,13.739367721600587,11.946757567115313,13.757324272106967,12.667042230443485,13.88051161538109,10.875817114842722,17.247347925832788,13.231819022444038,13.204297030706872,13.699931093514301,-1.0,3069.0,2826.0,3073.0,978.0,706.0,2536.0,2746.0,3075.0,2094.0,2248.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.342368409708548,14.638252995686361,11.145561393643549,12.217976830966657,13.733274175398051,12.81827785167299,11.989336630168301,11.12293491382095,12.03682911079304,12.246155610345735,14.931306637513632,12.67245416029593,13.0713452468621,13.559513499138554,12.405133493244493,13.510016401787674,11.406609730335383,13.157126030124264,12.554285705018616,13.738206210254907,10.460168069457067,17.10167689015422,13.582858371529715,12.441176125803718,13.328525549280425,-1.0,624.0,2447.0,948.0,2242.0,846.0,2776.0,1627.0,2669.0,770.0,146.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.16811523943141,18.203810475253256,13.129038263581524,13.673519496262703,17.138872268487326,15.426435513808622,14.558232482167382,13.964309522702504,15.229355316377223,13.67922222329969,17.498031670397054,14.940067631981076,15.269384363708228,14.564243068201215,14.318229761702282,16.444491736108045,14.6350295601666,15.708040875133756,14.283412735074378,16.392071537858556,13.746431193221465,18.99314087998397,15.341603135795745,15.257829570924471,16.324472691044225,-1.0,412.0,1474.0,706.0,1911.0,1261.0,1075.0,618.0,1382.0,1536.0,866.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.339939998318762,17.352363413277775,12.980432354073166,13.621835056631438,16.695600400068592,14.502947054386064,14.159509808220228,13.095363002761662,14.543798932395315,13.0144314131396,16.632265976945593,14.476875292785701,14.408302841584687,14.057423556937689,14.308315048930078,16.240828070728444,14.525572526114146,14.826083291874165,13.810254841634027,16.3688919654329,13.283617262454548,18.65053932697496,14.581607343417394,15.091262009115425,16.103589234144398,-1.0,2356.0,1306.0,212.0,3042.0,1039.0,3075.0,1778.0,2841.0,2002.0,316.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.217067438599585,16.473947021094723,12.66668919992797,13.579199185587619,15.701036885325362,13.614072418079873,14.052807865654847,12.91166106100962,13.576631712134112,12.508152703671929,16.614573096217057,14.103350272016062,13.555939342768365,13.991035134650495,14.127296807072197,15.579715074082651,13.960024062608923,14.196329738471556,13.127468047634759,15.89618939624985,13.2286004650286,17.858535875583925,14.22441899092784,14.598655468090946,15.76395860626485,-1.0,3132.0,2239.0,717.0,2978.0,2029.0,560.0,2443.0,2815.0,2114.0,2951.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.504875101428844,16.72696653482554,12.084754975875185,12.663913985466179,16.1945244821237,14.086650861501319,13.807947891658454,13.711254349489566,14.88298001823914,12.909548133316676,15.89639946167485,13.753646547002047,14.291092706039498,13.487705802431911,12.94330988674299,15.613904838271925,13.510645512486224,14.536162179749981,13.384271583025903,14.692399103777758,13.087914717393646,17.10736829432751,14.969884726624839,14.156949716999115,15.393030391816218,-1.0,1528.0,2370.0,445.0,2957.0,1201.0,1653.0,1550.0,1049.0,2980.0,1289.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.676699860316194,15.875519472850057,11.936149066366827,12.612229545834916,15.751252613704967,13.163162402078761,13.409225217711302,12.842307829548725,14.197423634257232,12.244757323156588,15.030633768223389,13.29045420780667,13.430011183915955,12.980886291168385,12.933395173970785,15.410241172892324,13.40118847843377,13.654204596490393,12.911113689585552,14.669219531352104,12.62510078662673,16.764766741318503,14.209888934246491,13.99038215519007,15.172146934916391,-1.0,407.0,99.0,2161.0,2069.0,2459.0,2111.0,1832.0,1591.0,2965.0,260.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.279585767046658,18.037901425608588,12.971019986549997,12.868010756330694,17.11546022600168,14.56439409439876,13.995333223340275,12.979485095965051,15.07543190726176,13.101122026329389,16.89785340387097,14.579819460986986,15.26410607759057,14.311255412216862,14.021514239940382,16.218556039190517,13.745953695853824,14.82234530554354,13.436479607580324,15.708080568552875,13.490766191275874,18.034805347339116,14.678545712685436,15.108080054193643,15.719656007284295,-1.0,846.0,983.0,2645.0,1634.0,2432.0,545.0,970.0,220.0,1822.0,2903.0
