@relation australian_perm1

@attribute 0 numeric
@attribute 0.582707 numeric
@attribute 0.232143 numeric
@attribute 1 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0.220702 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0.223881 numeric
@attribute 1 numeric
@attribute 1 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0 numeric
@attribute 0.11202 numeric
@attribute 4.509609721322975 numeric
@attribute 4.594875232140601 numeric
@attribute 2.8419490030321106 numeric
@attribute 4.245720482527522 numeric
@attribute 4.779034358535528 numeric
@attribute 3.2298593968724014 numeric
@attribute 3.374098688584182 numeric
@attribute 4.0373559040143245 numeric
@attribute 5.180791290700952 numeric
@attribute 2.6227196388057954 numeric
@attribute 3.001474844796095 numeric
@attribute 4.389670802974521 numeric
@attribute 4.132990705187924 numeric
@attribute 2.4352027348206624 numeric
@attribute 3.1994969266952276 numeric
@attribute 4.771437258076663 numeric
@attribute 3.392686090493841 numeric
@attribute 3.167066038202273 numeric
@attribute 1.9161035648071325 numeric
@attribute 3.6631242694814334 numeric
@attribute 3.3624641213897006 numeric
@attribute 2.800844185822313 numeric
@attribute 3.914998471890372 numeric
@attribute 4.210926189288043 numeric
@attribute 4.336455234098187 numeric
@attribute 2.8220819147752656 numeric
@attribute 3.350036615869245 numeric
@attribute 4.327887573260032 numeric
@attribute 3.682273658800625 numeric
@attribute class {0,1}

@data
1,0.236842,0.016429,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018947,0,0,0.059701,1,1,0,0,0.19,0.005,4.557715990565601,5.17944784563629,2.5814855657750173,4.315142924430588,5.043501650568977,2.824558937575263,3.349858543111704,4.069150871803613,4.890622428060254,2.4543172710838217,3.4334838415019,4.318836968845441,4.107964698709635,2.192422469749055,3.9310700307273136,4.846662559331338,3.9861648836452606,3.205604998677067,2.3336385100186514,3.5449095154578036,3.8632913656731387,2.6575284624435342,4.268877846709137,3.9068932501462386,3.7973211485825416,3.081079718177561,3.637602396705864,4.291221058240574,3.949348621169945,0
1,0.587669,0.535714,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.192982,0,0,0.208955,1,1,0,0,0,0.022,4.737524951,5.266243896024638,3.6832576731299773,5.2014490845076295,5.847358540229077,3.46298907775547,4.8031481578034505,3.9549718878477913,4.922430821213697,3.3021732800302344,4.057364601993718,4.505707905883864,4.952125096834004,3.078592477984002,4.3454609778112525,4.96940075442658,3.7156328222553556,3.682698849103336,2.672338908402333,4.378255759431543,4.59923289851064,3.738416381478268,4.236186258958719,4.046381569151519,4.694033138428362,4.173308916774002,4.700804477234551,5.456004378151301,4.048719259366467,0
0,0.125263,0.029643,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.075965,1,1,0,0,1,0,0,0.064,0,4.58879427738046,3.772736758891511,2.7550791452127967,3.998983358190292,4.270725873383374,2.807064714674617,4.713567916498408,3.6995792666349616,5.164783071921173,4.327739253631747,4.030591631402691,3.7497963035138335,4.080426728332502,3.409282496309176,3.772635640112113,4.872145650839422,3.9440557167182075,2.6497308154550034,1.9069591670717712,5.359010882256474,2.9735316525424498,4.190355343944416,3.3611295118633953,3.4024530368384927,5.192405074644535,3.249115795538215,3.9042231010875432,4.24504403807948,2.968513071021133,0
1,0.070226,0.330357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.042456,0,0,0.059701,1,1,0,0,0.03,0.0054,4.052368216628462,4.600456223579358,3.0898386972740157,4.827298383959452,4.508623148952602,3.1001733207755704,3.9495594889916545,4.045845257672161,4.929092126035439,2.0192777879238855,3.5465341475402057,4.573960422944551,4.499742733190657,3.2112115473934426,4.020013408204663,4.632095436465527,3.3169350727088562,3.371399847893135,2.250977669000096,3.282287484283565,3.709036151890076,2.9677075871305507,4.071346557270408,4.041417819001814,4.336292229975525,3.315383388592943,4.052308472106377,4.098775882942276,3.57230722991228,0
0,0.162857,0.482143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.092007,0,5.4187114027256005,5.343951976111949,5.5571439706307695,6.0165532060666385,3.027162305071669,3.71170267987605,5.315851203161096,3.533464802870755,5.251051486004651,5.972900293193958,5.048008992105643,4.086554420563072,3.394335974517773,4.704799879409416,4.3069892418638425,4.008012663470726,4.559530530509691,2.4896728710819653,4.428172597891657,3.226283134089501,4.751755492984143,4.351893391007155,4.279451938963503,5.5855808540218055,5.34275715805335,4.019218161041459,4.250313162980113,5.9825907303471935,4.202849174373297,1
1,0.573985,0.232143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.108246,1,1,0,0,1,0,0,0.0365,0,4.194207456738773,5.588138745694828,2.8771607073061802,5.348613820493539,5.869329818770944,3.7712415529920147,4.795891379693541,5.575170412361848,6.337407413437664,3.7815128902520585,5.181236531291824,4.960970074210794,3.105607792975748,4.065251146789234,4.731670805840708,5.001801890596575,4.561747444748832,3.943078799159452,3.943852993519525,5.433297985627472,4.987760081241123,4.745991718570283,5.464980836819563,4.283538983910939,4.998463163619389,4.9708750224614136,4.543029432210726,5.354833208373828,4.395273263036653,1
1,0.175489,0.040179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045263,0,0,0.029851,1,1,0,0,0.1,0,3.909584728542346,4.50580875380837,2.8942818682776354,4.75710205942027,4.312193297169966,2.9563872177242394,3.7626992381627837,4.01946333177057,5.017489936356278,2.041836311479786,3.428833042369781,4.534089322069046,4.529786793482306,2.9344986804892095,4.039211193041783,4.551658907345061,3.3917989690040815,3.385426401827022,2.1282655014276064,3.0729968135294077,3.616512814426953,2.7960148230720856,4.155644823828293,3.838284380810976,4.139673698075752,3.2205236047361248,3.7973373236570307,3.9029649911235005,3.5909934956563743,1
0,0.113985,0.375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,0,1,0,0,1,0,0,0,0,3.634920115740802,3.743184694231399,2.476472422478646,2.94271816926229,4.902263089163813,2.664970932829843,4.6038366124246615,3.547350773348602,4.564305699108243,3.135989220528773,3.503229965509424,4.278723228927706,3.6411124611492225,2.9621589373661426,2.568598500059628,4.044967932214599,3.032310353471985,2.314132036007773,1.5464537492696047,4.051562405918341,2.8168779963540787,3.101709718943384,3.040067632187038,3.0271687933343467,4.139275307026987,2.7299275517145825,3.6601206112160645,4.438622077327976,2.3991460251797934,0
0,0.323308,0.589286,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.140351,0,1,0,1,1,0,0,0.04,0,4.773419188202242,5.149287544877062,4.4457478332744795,4.7594916339058795,3.988842828789832,3.8364206734943265,5.272271038089886,3.4833544971637327,4.996857277405201,4.895018179682208,4.02322888510432,4.456761365497673,4.561056518414362,3.6804921491266867,3.4885969035625983,3.0395203435137885,4.513371574262525,2.6356853561559745,3.0328183176102788,3.2073340896422566,4.174531643275295,3.7609894146394525,3.8421946842841996,5.226828011233825,4.732588756577602,3.54233198359402,4.392208152613778,5.859498692492878,2.790963407251412,1
0,0.696692,0.517857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.631579,0,0,0.223881,0,1,0,0,0,0.01,3.962799161901531,3.9064205598498773,3.6570040508019828,4.682092723130812,4.33113176767559,2.556287512054373,3.97494066277207,3.408575544981081,4.318465799604094,3.6115119435924687,3.2482032923206203,3.5786918246277777,2.607675293074725,3.3594936868722107,2.7913042256051366,4.572132848812376,2.0582093568795923,3.131539763494912,2.82586215150927,3.284462667709762,3.8897247897411464,3.064440752664834,3.6847986378616855,3.7351500514488936,4.191400290875895,2.817852959498487,3.092320542230364,4.773041547098031,3.7887005244267296,0
1,0.412331,0.232143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017544,0,0,0.044776,0,1,0,0,0.0725,0,3.0357807280460816,4.109155816137519,2.32285599242748,4.13441913977708,4.563584903176798,2.734203347139028,3.9207711059945574,4.153997933698446,4.771655822112616,2.0458956550288807,3.1752329344783368,4.066732371645546,3.7797920822118187,2.8269121195742013,3.2118402422571926,4.353408033757505,2.8703487939276973,3.305756061988546,2.1200557636010284,3.041518331840184,3.095492310917592,2.8724032165494613,3.7704987492033384,3.056639675076531,3.7110683123540973,3.014396070285567,3.367292976645377,3.957385814741232,3.4405320181171746,0
0,0.211729,0.142857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.201754,0,0,0.029851,0,1,0,0,0.0375,0,3.532073805264895,3.909756363358677,3.315925574922134,4.18938143685545,1.9033608421977704,3.088360854235489,3.0206736514805828,2.95847596536915,3.7936136140495935,3.3128204469584634,1.8709187360661572,2.7959615486856166,2.327544380211559,2.940611452074821,2.992310013893304,1.926491349166119,3.257273612627516,2.8403713064936547,2.9613399609743984,2.712145113803572,3.071589854019568,2.7113285294725644,3.1596819301494437,4.9763406094762255,3.2052237466443194,1.9846371439012587,2.763104061443546,4.494320245662702,2.022840503674647,1
0,0.538797,0.678571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.014925,1,1,0,0,0.047,0,4.73362646661472,4.323967014658503,3.957997874248299,4.994513553474195,4.069452548610082,2.667736065046891,3.709478550029911,3.198497760091628,4.050734548610289,3.420661230539608,3.487838504073559,3.714357135180775,3.2767247146071905,3.658751609170466,3.3969765995435863,4.917771142607779,2.0999223321599585,2.828220468369769,2.8500921091168983,3.485197543867665,4.06024248399454,3.030509565450897,3.6058281678990864,4.339974305306948,4.383371180208859,3.2566625337006805,3.67257906841595,4.903844486825274,3.7930981552778134,1
0,0.152932,0.020893,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004386,1,1,0,1,1,0,0,0.12,1e-05,5.852565555924114,5.084429645660968,4.500003747232931,5.402685594926732,2.561138792152679,3.8866812093246224,4.69682617190683,3.7394170482657723,5.519196514270342,5.98551748290752,4.566772353648217,3.438356920483951,4.7374482935397655,4.156839705589457,4.549582960684592,3.8489538262593297,5.793103548610312,2.6498816890267554,3.8026046724859115,3.888979659433707,4.642883373878229,4.981279127944525,3.8340459604821553,5.739344005918739,5.556354969776698,3.477780896242485,4.434651748909461,4.861661119875544,3.128711148204356,1
0,0.10406,0.188929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013158,0,0,0.014925,1,1,0,0,0.08,0,3.733029843392249,3.5725269758843887,2.693970044779006,4.026781931300115,3.5832002401500045,2.8915054123798267,3.490388519655244,3.4510068830297387,4.678221565780464,1.7522271561429301,2.8258767450825415,4.340895686179062,4.1250429526590064,2.946669130427446,3.1496874142826465,4.208556501643055,2.5576134701882336,2.7645031016473474,1.327486707409773,2.929335615386725,2.641258674837081,2.380441691581588,3.2490327945996045,3.9055966308838066,4.177711297900952,2.5567448553202916,3.335809643590686,3.512128602399781,2.798536769242576,1
1,0.134135,0.026786,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.070175,1,0,0.029851,0,1,0,0,0.1,0.00394,3.854532413604442,4.316464491516186,2.867777039019419,4.361422239008082,5.105920546066334,2.9467085067325245,5.0262051843737225,3.564580305028104,4.664050957313601,3.2242580316555,4.173888290243312,3.833133582973196,3.6858700619864555,2.589233568288927,4.06127634313819,4.845406187767433,3.866195220230813,2.89050841139543,2.308158067992168,4.400057797909261,3.4121413568886583,3.4942039502757183,3.3523669278773154,2.735349369203295,4.1286283971472955,3.8972593692111457,4.046531187159428,4.688227626274264,3.994531327771948,1
0,0.142857,0.035714,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029298,0,1,0,1,0,0,1,0.15,0,3.8521043068370053,3.8224613079706917,3.301988128261127,3.6855997521121915,4.6565894206406435,2.1651478985771306,4.585439015691777,3.648731772739702,4.344869709571486,3.3695457778818634,3.8083207267425276,4.444446942630632,4.943259832257711,3.2083431827065945,3.512486928906406,4.284298804398487,3.51938624203025,2.988380379611605,1.2429649947694066,3.659789614785421,2.9246523167163994,3.3445645160360518,4.528731358277433,2.9109405973428886,4.883509744481528,2.8854121451532464,3.9643133248667466,4.464340288331566,2.480518804385732,0
1,0.273233,0.111607,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.106667,1,0,0.029851,0,1,0,0,0.1,4e-05,4.196106707937325,4.517879772579496,3.6898008316061106,5.232023844235945,4.3725353178963084,2.5181857715254887,4.460793132134782,3.6138699889176182,4.489722278908097,3.8737586150755456,4.386510569088548,3.443381407497502,2.604274033233155,3.3631191394268907,4.149991337147978,5.264518689157754,3.23344330791192,2.979471377636461,3.524353352143553,3.820546971723473,4.173226935508197,3.55015951394425,3.916859751426896,3.1891882775251252,4.167697267458313,3.805276562444646,3.63058265302333,4.802835325520657,4.802471861287101,1
1,0.299549,0.013393,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013158,1,1,0,1,1,0,0,0.15,0.00044,5.394394180816596,5.687022112567865,3.7334534169115026,5.385755233053546,5.3443270260449145,3.8216421069365643,5.332781306479721,4.971979318540887,6.33739150310434,4.813378946473532,5.688423074500849,4.838372001254822,5.272172299062046,3.879600174941897,5.152483493278677,5.83295202869087,5.78698664756762,3.348141849647749,3.4141192542203056,4.777279866873964,5.153846266160854,5.086657749755081,4.816409291045658,4.407262105470774,5.681272345282289,4.540892923484804,5.130172395647394,4.936236679596415,4.3960847446617555,0
1,0.119098,0.410714,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.164179,0,1,0,0,0,0,3.322430558174201,5.016861809998677,3.2625105844525883,4.126360748642243,2.911600354623212,2.6560202322718993,4.069817117040827,3.757780589468424,3.704678956054895,3.826960273391678,2.2185783133874435,3.15454048731207,2.247378394767193,3.0210704054442643,4.224899700229869,3.1904182591868064,3.061588105063821,3.5474491080026187,3.7476880771170804,3.0145566450831893,4.083755566242229,3.229573831988252,3.276568292407854,4.0288325965357386,3.177743851398203,2.993405457302747,3.6685373639297927,4.3295033451937535,3.664959927575698,0
1,0.756842,0.005893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.014925,1,1,0,0,0.116,0.001,4.623116751589999,5.02766074674315,3.8201413208378767,5.5286131455336465,4.385417648436206,2.4644262304997238,3.5808074838695436,3.677581135210175,4.4737354937174,3.6245630701789535,3.8143680931267303,3.792053197532975,3.6675633749291534,3.1441910995743565,4.262504321418933,5.057019382956931,2.978462504520101,3.399261491912043,3.4453239414956784,3.2396137844954707,4.8201835005115665,3.104660586196229,4.543810607086248,3.827998773627274,3.9525551276830426,3.6765292696441727,3.643235939274099,4.88958746140841,4.601200995230197,0
1,0.290677,0.165179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.057018,0,0,0.029851,1,1,0,0,0,0,4.618558299071041,4.5086469603933015,2.9617256151643194,5.287335281503022,3.9408137332661246,2.818672982591937,3.3014174360919117,4.061500980009223,4.876826897924932,2.567311019679071,3.145696769667404,3.8991099499219346,4.883220406540559,3.346517257261485,4.3826736129242985,4.813895449503695,3.389607544217631,3.735815039092024,2.36382631289403,3.9284139362106183,3.874871852460663,3.371168707440049,4.27830570397232,4.356527213657315,4.640927325282614,3.1443786851114455,3.9506409654798444,3.76131866107354,3.413576070566552,0
1,0.072632,0.357143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,1,0,1,1,0,0,0.04,0.00042,5.070937241650377,5.975592104213398,4.062000280788692,5.371803581210852,4.990842426543245,4.297240439124361,5.281180226968131,5.287597749923039,6.7333581259049,4.002061667628187,5.378017716494197,4.752406288006376,4.688856023613435,3.654004782498411,5.81040942349393,6.114504644749992,5.298191001132293,3.461230762854215,3.4603816746690104,5.011810694335748,4.539845572285795,4.753813140195373,4.557840714847943,4.964472386106162,5.665213013735016,4.773777244553844,5.010826788081892,4.9537113967782425,5.019901799010441,1
0,0.432331,0.175536,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.111053,0,1,0,0,1,0,0,0.026,0.01442,3.445113569616162,4.580274895772891,3.610384863055054,3.695388133845474,2.9494588589195625,3.635885372969165,4.629732676437356,3.375418086888122,4.96193991880726,4.710679528923643,3.108943983674112,3.4645432833081222,3.4457585860660362,2.793650944850623,2.3807883872970366,3.060490593720652,4.447441834021519,2.655452538861847,3.196729720422104,1.8494840550442273,3.4033058127241937,3.3696313249401872,3.2414181517247505,4.370986503117298,3.1359939558384835,2.45903773058664,3.40086888969598,5.267882004547036,2.9370891296765884,0
0,0.245564,0.037143,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.017544,0,0,0.149254,0,1,0,0,0.066,0.00028,3.1676174296446438,4.136431264171047,2.905725659895729,3.7268910687961174,2.6312776114588416,3.127381284372613,2.9773377611259373,3.032257953851143,3.8958562162531702,2.463317645113573,2.4568414302811883,3.163594152510448,1.3709774795625569,2.7213266844698905,2.744599826624536,1.5746188905061083,2.7597142621748354,2.5591656652593993,3.4705431756245617,2.2742968201561387,3.5859121166989514,2.3448085550333144,3.1525096035203632,4.440939730668998,2.648557514450086,2.6419303499785842,2.654527408027248,4.646372529493522,2.481980265187393,1
0,0.111579,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017544,1,1,0,0,0,0,1,0,0,3.238984376775653,3.3253140735421045,3.0522085266602734,3.620151953040642,4.677352596991692,2.2656738851540554,5.334006422524308,3.8516610545274697,4.536994711087297,3.7706532955297267,4.2298115481252445,4.025772313450281,4.107085277029399,3.3200507828784964,3.304046663949183,4.580643863564832,3.7008068911868977,2.723497638026504,1.3795882599744589,4.230561708862145,2.290008260737786,3.8986868320081802,4.036561161525303,2.0543664819849425,5.042654450789745,3.1622342805910693,3.7857438935313628,4.413420795324635,2.909787807034781,1
1,0.354586,0.089286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007368,1,1,0,1,1,0,0,0.13,0.00246,5.4017774371411935,5.807301128258909,3.824416932640957,6.187763914182458,4.823198194197514,3.9494275245239114,4.576715553537589,5.301433109802709,6.495569113703432,4.5595128667501275,4.910186634990495,4.970601777926633,4.8017984916893734,4.370590885545896,5.887362550685744,5.549743326261139,5.424275072412544,4.221566328428548,3.5458945170163982,5.844854119551678,4.870262500242891,5.120927455049551,5.743206858155913,5.378922297021567,5.925521500974706,4.539470260931608,4.967729042702068,5.234390767896697,4.212443800119266,1
0,0.345865,0.004464,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,1,0,0,1,0,0,0.116,0.00113,3.9326165973053873,4.481248278805649,3.8460784456659227,4.363589807647728,3.572915170206274,3.6331341189171082,5.652321879113953,3.5076979309106155,5.306707248108981,5.251150101469516,4.290533656158057,3.948516237016407,3.693639688924876,3.2708671181085336,3.38844266703815,3.139895701458873,4.813010289897383,2.307707077299146,2.9497720985491274,3.3414071857432166,3.299011244253905,3.9658081455440146,3.4226392158310484,3.95572838147834,4.494533781561408,3.586464713622941,3.7240697591242404,5.4384555436395425,3.2257004959739204,0
0,0.135338,0.410714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,1,0,1,1,0,0,0,0,4.609426247619494,4.908637138716712,3.7519989721182196,5.110517599574266,4.675499469695168,4.1859923028007175,4.9250311718102715,4.784429513616301,6.183979851801096,3.692741929562651,4.603947705209774,5.436123571250482,4.02557996624343,4.250522443098111,4.528689395816306,5.011133526099933,4.468153675470059,3.249325785588646,2.629557600104287,5.083000485759021,3.752653681921949,4.293880394329801,4.603161630573374,5.109788574311733,5.659065481597728,4.022841506119237,4.597316177721048,5.137242535193983,3.578131842468614,1
1,0.37594,0.053571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.038,0,5.365261372485342,5.593169207736688,4.4952165793722925,6.1494212360899985,4.878562545293214,3.1493085307564144,5.003034293370429,4.552541176109338,5.8426515868291675,5.0285197755561875,5.533620725069133,4.687959447802001,4.098265437593139,4.288844020634197,5.171837744535149,5.917891183053761,4.526703267399542,3.324158229758729,4.0014648309209715,4.510246581122914,5.204839746404073,4.532097698528148,5.225450000663474,4.263230552649065,5.474905209404946,4.577661265774519,4.563160758928053,5.353634564203288,5.169457951252288,1
0,0.100301,0.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.057018,0,0,0.044776,1,1,0,0,0.1,0.01391,4.26987802006338,3.839234056858771,2.968038108114513,3.7325586048896873,4.3617943261958585,2.818913682089098,3.9817513739989336,2.818510988418348,4.084193182621856,2.448753433216617,3.0790573032064916,4.036252648093821,4.089212039895499,2.5291833819705505,3.296560369234243,4.179242892950569,2.767925199425765,2.5098278060140964,1.4096263555001636,3.7241819689063878,3.0774768438044617,2.540325858409618,2.8555588322119303,3.628396976881201,4.022806944720141,2.9235213820378654,3.7739576782949174,4.332120047094722,2.778604846862664,0
0,0.067669,0.005893,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008772,1,1,0,0,0,0,1,0.14,0,3.116731338125335,3.818563066573964,3.2046615976157153,3.553985927904366,3.7937825369583256,2.806840528251472,4.800770837258286,4.577917531818826,5.387807473986571,3.4171998831287924,4.179082171042597,3.644323314443904,3.6511897586641324,3.105985949076774,4.10438872897022,5.096380568526369,3.925817500670842,2.9579370510888268,1.929377407649676,3.8711111891573635,2.248212681275598,3.9844014296053243,4.0341031287455165,2.918973950874808,5.021288534907538,3.1576972185861254,3.477954173679812,3.9108074960343124,3.6259683402752727,1
0,0.280752,0.077321,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.06,0,5.199619193282039,5.340247527973614,4.489952590608339,5.164946164877244,3.62487088849059,3.6810052520554866,4.812845013528353,4.041468235826741,5.766560340400109,5.476165608122129,4.645464169910982,3.7360748106533292,3.5742432094212986,3.4527707385691904,3.7305895961613205,3.8163841163844863,4.950228204729684,2.191017667724764,3.996551768570106,3.33309294812979,4.495159859714668,4.069678295210213,4.688123126156024,5.455506277993249,4.865092833675759,3.6851672065281216,3.5556807015051732,5.254762388588335,4.325377815293036,1
0,0.510075,0.010357,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.526316,0,0,0.298507,1,1,0,0,0,0.15,4.743621038963926,4.331080271865703,3.0544813455188065,4.487377764619253,5.0023631012454075,3.062173384846964,3.742225102360366,3.3849285512990135,4.883741741850456,2.67260312847526,3.5205565592769346,4.188112096429125,3.8989779929080566,2.6587200088453473,3.696556570714333,4.215462342092739,2.9053405010171782,3.2945264852608807,2.339744452503785,4.164022870644244,4.397948304689499,3.0415179195289035,3.811093278300287,3.923358997599135,4.394318921939537,3.7161852235289543,3.8312091300513003,4.482044006824561,3.507378182394614,0
1,0.192932,0.090714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.09,0.0006,4.466149161691882,5.460947687096696,4.843976250399155,5.607466844217096,3.3967203899492415,3.1437147491926893,5.2755013566407,3.8351609502539277,5.053834756801398,5.8054721720349995,5.043201640370564,3.624226753675818,2.707513674903491,4.097366375353868,4.238406463608709,3.7519282366971014,4.793436540692268,2.6617516996696384,4.898477624948666,2.9015903498616646,4.828097362363057,4.245846424409595,4.464729570884228,4.29331115192732,4.351772837299386,3.95071056229327,3.834339531702785,5.805727431208054,4.552083378165564,1
0,0.315789,0.535714,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.188596,0,0,0.134328,0,1,0,0,0,0.00134,3.642121719229009,3.0180827789943785,1.8252984183478977,3.3419841970230992,3.6816735808515557,2.380797875514567,3.1831056176913575,3.7334863197549986,4.08395042437788,2.9804994175243924,2.0402484146561948,3.3986679186056086,2.682918534615956,3.203373179001157,2.915953569222261,4.571244971932223,2.138124683406018,2.3795549055432614,2.472671335451638,4.2081356735474875,3.132302336409345,3.0050748990234135,3.6129051031102715,4.317981489999806,3.4782321834682333,1.912078757860108,3.271067042498488,3.5299309132228145,2.49277768422047,0
0,0.122857,0.019286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,0,0,0.014925,0,1,0,0,0.42,0.00059,3.459300742721615,4.1703258994048955,2.639658363111248,3.7606718849081546,2.2497835349814093,2.92069434374046,3.501233239178709,2.2029398884580336,3.6247171266800016,3.0689990374517957,2.5852350965698165,3.0426180090335744,2.776649029541022,2.174094722545214,3.04947380617233,2.05879494755584,3.7170921469850313,2.031828902232964,2.9969100251064575,1.3360547791572075,2.703838191771675,2.2928425546853677,3.011884895282152,4.468172288372234,2.2584809461042537,2.368511234086424,2.6526373751478785,4.437041399184448,2.8083558885886997,0
0,0.195489,0.071429,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,1,0,0,1,0,0,0.04,0,3.716624270199377,4.286299281091246,2.924561396221243,3.6782146028383393,3.936434299672337,3.639356834256848,4.682443916910289,4.608107724868195,6.146639344432613,3.4736319390269395,4.169599530915737,3.9725062149817227,3.376068845656118,2.944978047781713,4.05481670263731,5.221534650683875,4.013763027816977,2.607819637885335,2.3470357383763174,4.329132662954353,2.764325261038216,3.88360193925955,3.2032472349146937,3.759468376973412,4.784643634727876,3.4519001200622834,3.54167441729126,4.013285179353776,3.967474008847077,1
