@relation credit-a

@attribute X1_f1 numeric
@attribute X1_f2 numeric
@attribute X1_f3 numeric
@attribute X1_f4 numeric
@attribute X1_f5 numeric
@attribute X1_f6 numeric
@attribute X1_f7 numeric
@attribute X1_f8 numeric
@attribute X1_f9 numeric
@attribute X1_f10 numeric
@attribute X1_f11 numeric
@attribute X1_f12 numeric
@attribute X1_f13 numeric
@attribute X1_f14 numeric
@attribute X1_f15 numeric
@attribute X2_f1 numeric
@attribute X2_f2 numeric
@attribute X2_f3 numeric
@attribute X2_f4 numeric
@attribute X2_f5 numeric
@attribute X2_f6 numeric
@attribute X2_f7 numeric
@attribute X2_f8 numeric
@attribute X2_f9 numeric
@attribute X2_f10 numeric
@attribute class {-1,1}

@data
0.0,0.597936507936508,0.0014285714285714,0.0,0.0,0.7692307692307693,0.125,0.0014035087719298,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.6928828618643506,2.4767157775854485,2.182033210125391,2.274675963783406,2.312365534167473,2.077607683375308,2.053360103796002,2.3602402858327243,1.2462310160807022,1.778160746755024,-1
0.0,0.1441269841269841,0.1071428571428571,0.0,0.0,0.4615384615384615,0.0,0.0452631578947368,0.0,0.0,0.0149253731343283,1.0,0.0,0.13,0.008,0.99850734005407,1.430416373547679,1.2490466506523714,1.2695238642589637,1.112562719738789,1.4276202155881634,1.501276424658127,1.479254935516455,0.8074711077833518,0.6057348964765794,-1
0.0,0.3876190476190476,0.3616071428571428,0.0,0.0,0.7692307692307693,0.0,0.087719298245614,0.0,0.0,0.0895522388059701,1.0,0.0,0.26,0.00196,1.8279348222209724,2.093556296543628,1.7188482927045647,1.6714845233272897,1.464227140984934,1.8849558194591367,2.1270385031299384,2.2504187966078835,1.5696050881739447,1.0332039748648745,-1
0.0,0.4352380952380952,0.1442857142857143,0.0,0.0,0.1538461538461538,0.125,0.2456140350877192,0.0,0.0,0.1194029850746268,1.0,0.0,0.16,0.0,1.1646518194666309,1.5562227876430377,1.4787267380648312,1.4218759295185002,1.3981354413395333,1.6774097653012343,1.8250676166920887,1.7119579496449238,1.1797302165252823,0.5467637294636248,-1
0.0,0.1468253968253968,0.0267857142857142,0.0,0.0,0.4615384615384615,0.0,0.0175438596491228,1.0,1.0,0.0,0.0,1.0,0.16,0.0,1.436424150582001,2.1028743164839576,1.6317361446983716,1.6030148820620236,2.457503616937337,1.5336199098429646,2.1269837464492745,2.375663150724011,2.302004827396793,2.9036270654716594,1
0.0,0.1019047619047619,0.2917857142857142,0.0,0.0,0.9230769230769232,0.0,0.0687719298245614,0.0,0.0,0.208955223880597,1.0,0.0,0.03,0.00158,1.618230767664517,1.9860481081903163,1.6085795472786495,1.652707196626921,1.2902001136576595,1.860486565548241,1.8029235986535657,1.963141863773586,1.2967060322972863,1.1302969098366915,-1
0.0,0.1507936507936507,0.4508928571428571,0.0,0.0,0.0,0.0,0.0043859649122807,1.0,0.0,0.0298507462686567,1.0,0.0,0.0,0.05552,0.933394877144626,1.3981678788494154,1.3635131407497774,1.1724476574517504,1.5279297641592806,1.7009496384463063,1.9980188928684373,1.444171759371638,1.58785254291752,1.3422891879501984,1
0.0,0.0687301587301587,0.2410714285714285,0.5,0.5,0.4615384615384615,0.0,0.0014035087719298,1.0,1.0,0.0,1.0,0.0,0.07,0.0,1.912269556697344,2.9915542421311767,2.780372170592995,2.3817850131732707,2.8447627302069503,2.8433554803962053,2.789641547111432,2.911092907019529,2.19123686912563,2.7088994346693185,1
0.0,0.6693650793650794,0.4107142857142857,0.0,0.0,1.0,0.875,0.175438596491228,0.0,0.0,0.0746268656716417,1.0,0.0,0.0,0.08851,2.3127816934523437,2.963996317902573,2.0936281032116906,2.673157716814353,1.8211467091969007,2.936586846819516,2.6057643464349773,2.822096303553173,2.6772914763751743,1.4472955980920166,-1
0.0,0.216984126984127,0.4464285714285714,0.0,0.0,0.9230769230769232,0.25,0.0087719298245614,1.0,1.0,0.0,0.0,0.0,0.36,0.0,1.9315976496376104,2.0900736029991087,1.8063796262335312,1.9770512579892343,1.928835151522668,1.7999140744601214,1.8969652041809568,2.3599524154664437,2.5496953847304624,2.7829355595167344,1
0.0,0.4511111111111111,0.18,0.0,0.0,0.6153846153846154,0.125,0.4473684210526316,0.0,1.0,0.0,0.0,0.0,0.046,0.0,1.52532205701101,1.598848847374656,1.4954715431337775,1.722756068540657,1.6690240228810105,1.395215419086168,1.429566343487401,1.9172762404335948,1.3698342508483474,1.6059104935584625,-1
0.0,0.2592063492063491,0.0371428571428571,0.5,0.5,0.2307692307692307,0.25,0.0175438596491228,0.0,0.0,0.1492537313432835,0.0,0.0,0.066,0.00028,1.2438396285227369,1.5856368199275297,1.0274116294295723,0.8002065281076399,0.7066325706227377,1.3206479393549129,1.006696551955327,1.3586507850087903,1.2315125880422266,0.594377397542425,1
0.0,0.5449206349206349,0.1339285714285714,0.0,0.0,0.2307692307692307,0.25,0.0350877192982456,1.0,1.0,0.0,1.0,0.0,0.05,2e-05,1.426668052906879,2.3294099107622066,2.2524399545282754,2.2376026355945786,2.6946190756339528,2.350857653783668,2.455971139654808,2.3058213917521413,2.012435224710984,2.328800011779672,1
1.0,0.5344444444444445,0.2857142857142857,0.0,0.0,0.8461538461538461,0.25,0.2280701754385964,0.0,0.0,0.0895522388059701,1.0,0.0,0.1875,0.511,2.420615273061992,3.408109648099986,2.7205775334403066,2.574421691868422,2.0037426418423587,2.7971759459757277,2.596146990602508,3.229380085501904,2.0392521555899137,2.067426599605189,-1
0.0,0.8796825396825397,0.3214285714285714,0.0,0.0,1.0,0.875,0.1403508771929824,1.0,0.0,0.0149253731343283,1.0,0.0,0.035,6e-05,2.524397501840855,3.3661803108257646,2.1469341877474104,2.817360435322976,2.323850563096016,3.481171643906019,3.205132700919341,3.1399709729005147,3.5101962195213283,2.150352440469357,1
0.0,0.09,0.2589285714285714,0.0,0.0,0.4615384615384615,0.0,0.0014035087719298,1.0,0.0,0.0149253731343283,1.0,0.0,0.05,1e-05,1.168803451326896,1.7130821147377124,1.371614028174842,1.4262648663355022,1.5288686889123106,1.9391919418630963,2.0339569181954333,1.6998379180614864,1.6617604917138629,1.5029031204322736,1
1.0,0.0622222222222222,0.0,0.5,0.5,0.3076923076923077,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.043,0.0,1.7293550906675252,4.086449299489034,3.6437444434375608,3.0828879720632822,3.1981508772849168,3.386833054312048,2.7206279194359806,3.409573916213265,2.703223090988942,3.278298863103571,1
0.0,0.7115873015873015,0.0967857142857142,0.0,0.0,0.0,0.0,0.0847368421052631,1.0,1.0,0.0,0.0,0.0,0.16,0.0,1.1518038852273882,1.36667572278424,1.3047173635489704,1.1710327979577506,1.8974452123935428,1.2086957125134867,1.5287587738184665,1.5146873431220582,1.6245353054185834,1.9351200257594576,1
1.0,0.033015873015873,0.0208928571428571,0.0,0.0,0.0,0.125,0.0526315789473684,0.0,0.0,0.0298507462686567,1.0,0.0,0.05,0.0,0.4980653957314653,1.8493854893374224,1.8349247931521395,1.1270653481824973,1.2862945519111812,1.1887858419314443,1.1898187570650136,1.482276789886123,0.4553448717396561,0.8963360522449003,-1
0.0,0.283015873015873,0.0267857142857142,0.5,0.5,0.9230769230769232,0.0,0.1228070175438596,1.0,1.0,0.0,0.0,0.0,0.16,0.0,2.250199554519442,2.801254307563938,2.0499050368449114,2.050476593628689,2.2364062261252178,2.4572997890078407,2.1948905289300247,2.7668874227692632,2.3683376826076925,2.745312395939929,1
0.0,0.2063492063492063,0.0714285714285714,0.0,0.0,0.0769230769230769,0.0,0.0263157894736842,1.0,1.0,0.0,0.0,0.0,0.04,0.0,0.6688700660367517,0.9660307116907492,1.074693909324867,1.025947460797823,1.555076268533158,0.943021405275901,1.0388596044628575,1.0523110337611972,1.1894120115257705,1.9210029497729424,1
1.0,0.0925396825396825,0.02375,0.5,0.5,0.0,0.0,0.0350877192982456,1.0,0.0,0.0149253731343283,1.0,0.0,1.0,2e-05,1.807374688313649,3.2093037332203145,2.974346700385643,1.8267593228057248,2.280169899252535,2.530543692744165,2.771644250747665,3.29150903505194,2.368236350609813,2.022358181330497,1
0.0,0.1428571428571428,0.4107142857142857,0.0,0.0,0.2307692307692307,0.0,0.0145614035087719,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2293395976205064,1.958907872573856,2.191710795385893,1.954417435813388,2.490391555715982,1.982199828497293,2.26306760110374,2.0624064842965044,1.725072040910403,2.4002212660913917,1
1.0,0.0647619047619047,0.3928571428571428,0.0,0.0,0.7692307692307693,0.125,0.0350877192982456,0.0,0.0,0.1641791044776119,1.0,0.0,0.0,0.03,1.6059723707750844,2.808276398364302,2.3994421619353816,1.7655631178549314,1.5985173166604223,1.872223465097447,1.8306196309665188,2.4051499570806136,1.3488233443346065,1.7269490288332292,-1
1.0,0.0741269841269841,0.3303571428571428,0.0,0.0,0.6153846153846154,0.0,0.0424561403508771,0.0,0.0,0.0597014925373134,1.0,0.0,0.03,0.0054,1.3577440380147758,2.5421040905201404,2.2079366209725477,1.5149592689835485,1.5163761964938456,1.6134877548311557,1.7103717604861088,2.195124635827871,1.0405242723468764,1.486428371583434,-1
0.0,0.1415873015873016,0.0267857142857142,0.0,0.0,0.2307692307692307,0.0,0.0556140350877192,1.0,0.0,0.0149253731343283,0.0,0.0,0.2,9e-05,0.6787877940272338,0.7033463427077264,0.3641091224146537,0.5270033397331831,0.6463719082128005,0.9018923635440796,0.931784592129832,0.8117696625865302,1.283361565739854,1.0446540049855748,1
0.0,0.4312698412698413,0.0803571428571428,0.5,0.5,0.7692307692307693,0.125,0.3508771929824561,0.0,1.0,0.0,0.0,0.0,0.088,0.0,2.178900638742811,2.6045142062692483,2.074818550454613,2.038473177208292,2.008397340669449,2.1499409675659296,1.9240913786559213,2.683522786752099,1.815732403194634,1.894501890967008,1
0.0,0.4392063492063492,0.1785714285714285,0.0,0.0,0.6153846153846154,0.125,0.175438596491228,0.0,0.0,0.0895522388059701,0.0,0.0,0.235,0.0,1.3788692191160772,1.2139433669892354,0.7340035488553968,0.9079493142214852,0.622059848790256,1.0117034173738833,1.0632292808406234,1.3812744205760423,1.3043037848469,0.6684951082536796,-1
0.0,0.2209523809523809,0.0714285714285714,0.0,0.0,0.7692307692307693,0.125,0.0350877192982456,0.0,0.0,0.0597014925373134,1.0,0.0,0.07,0.07544,1.369057431097642,1.8546902334988344,1.3980612465852986,1.6379276755224652,1.2248711666250371,1.8333611308632185,1.6874283515682469,1.790986953205307,1.1232793664774796,0.8888124420612716,-1
0.0,0.4841269841269841,0.0178571428571428,0.0,0.0,0.4615384615384615,0.0,0.3771929824561403,0.0,1.0,0.0,1.0,1.0,0.2,0.0,1.997757441178144,2.968915387765895,2.689218445211842,2.580596162026314,3.2777846241714395,2.4138908305583997,3.170669967513118,3.446981673904521,2.1438336643910283,2.32535294641556,1
0.0,0.5674603174603174,0.2708928571428571,0.0,0.0,0.2307692307692307,0.25,0.2661403508771929,0.0,0.0,0.2238805970149253,0.0,0.0,0.0,0.05,1.2277889146116474,1.099005309932124,0.7845013892040374,0.8547820160458253,0.7160970000006294,1.0568867207333157,1.0575252706967553,1.1727082868859953,1.3380016531879393,0.598162868588367,-1
0.0,0.3757142857142857,0.0728571428571428,0.0,0.0,0.6923076923076923,0.0,0.0014035087719298,0.0,1.0,0.0,0.0,0.0,0.2,0.058,1.340588918193223,1.433158687006126,1.297210526820512,1.360064262822877,1.355200539752165,0.9375961408528932,0.995993922400198,1.56898798188781,0.96280978148999,1.5670845146214374,-1
0.0,0.6773015873015873,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5970149253731343,1.0,0.0,0.0,0.00015,3.058562359179927,3.1833692121538686,3.2153904006945195,2.398523386512571,2.700285194066379,3.383558981648405,3.752954042463245,3.708719833152984,3.1132293665859176,1.5294838615335251,-1
0.0,0.0701587301587301,0.3660714285714285,0.0,0.0,0.0,0.125,0.0380701754385964,1.0,1.0,0.0,1.0,0.0,0.16,0.00013,1.005849551021312,1.7471617201441425,2.1938101053154653,1.9406233815555296,2.442190239389567,1.8978976587823104,2.176185091775854,1.970318825108248,1.743928179424396,2.253497966299339,1
0.0,0.1865079365079365,0.0133928571428571,0.0,0.0,0.4615384615384615,0.0,0.0087719298245614,0.0,0.0,0.044776119402985,1.0,0.0,0.13,0.15108,1.0433534974527394,1.4557955896244994,1.2330916062996875,1.350752249479624,1.0968340264017775,1.5301832963189228,1.480640410513104,1.4689210916088766,0.7634206703671853,0.6592514425684411,-1
0.0,0.0225396825396825,0.25,0.0,0.0,0.8461538461538461,0.0,0.0350877192982456,1.0,1.0,0.0,1.0,0.0,0.3,0.0,1.7597471946038865,2.442382809974875,2.3990319734796866,2.454522905634007,2.5559567465641164,2.405571044452908,2.505840574460827,2.679740196822703,2.1013415467744303,2.745142455106005,1
0.0,0.3373015873015873,0.0892857142857142,0.0,0.0,0.2307692307692307,0.0,0.0350877192982456,1.0,1.0,0.0,0.0,0.0,0.105,0.0,0.9840171510276832,1.2452047026381732,1.2099276734270263,1.1942368581378744,1.684949452006175,1.1377375815172763,1.2676976455824098,1.3536552655110925,1.441125085113414,2.05117061835427,1
0.0,0.4496825396825396,0.0371428571428571,0.0,0.0,0.6923076923076923,0.0,0.175438596491228,0.0,0.0,0.0895522388059701,0.0,0.0,0.25,0.1,1.4148737697530236,1.2026722413650637,0.6551294550574838,0.9222596094727276,0.5863653597712657,1.051644078522915,1.0272478215417615,1.3727273600895118,1.129286096145914,0.6799285181744067,-1
0.0,0.6825396825396826,0.4375,0.0,0.0,0.4615384615384615,0.0,0.043859649122807,0.0,0.0,0.0597014925373134,0.0,0.0,0.1,0.0,1.482257574636762,1.243348092371053,0.7458422110809901,0.6255442621332139,0.6913957025094979,0.8049588700491638,1.1687463999698966,1.3097653821056252,1.2966278954720678,0.6593255484553151,-1
1.0,0.1111111111111111,0.3691071428571429,0.0,0.0,0.1538461538461538,0.125,0.0117543859649122,0.0,0.0,0.0149253731343283,0.0,0.0,0.04,0.0005,0.6928366538320443,1.3903335424536272,1.1969495502125227,0.4591688009569981,0.596159493110025,0.3964155703580205,0.5551872099202029,1.095651972028908,0.711046216893856,0.9977306040228758,-1
0.0,0.115079365079365,0.1710714285714285,0.5,0.5,0.6923076923076923,0.0,0.0789473684210526,0.0,0.0,0.0149253731343283,0.0,0.0,0.04,0.003,1.5873079545770594,1.7895106993535483,1.0415776249270765,0.921743707395557,0.7208340322659904,1.428401162815234,1.2178110616128497,1.6677523897089854,1.2585509103445174,0.8472680633322859,-1
0.0,0.115079365079365,0.1071428571428571,0.5,0.5,0.0769230769230769,0.0,0.0380701754385964,0.0,0.0,0.1194029850746268,0.0,0.0,0.08,1e-05,1.0094690900414396,1.2178091646961748,0.891824249990491,0.4788339861019977,0.5836916556918448,0.976949081436801,0.8589727870867883,1.1149654808993472,0.8736792692693824,0.4537990444656579,-1
1.0,0.1812698412698413,0.1026785714285714,0.0,0.0,0.7692307692307693,0.125,0.0307017543859649,0.0,1.0,0.0,1.0,0.0,0.18,0.0,1.6214024769745334,3.127085592739785,3.0163823727733425,2.4001961320462737,2.4929364962323963,1.981782699891143,1.9758450603526825,2.856187245843992,1.2309437246110633,2.441906964431608,-1
0.0,0.3241269841269841,0.3275,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.1791044776119403,0.0,0.0,0.0,0.00221,0.7169418996932213,0.5201414522781752,0.509413673231719,0.3022532669453542,0.4328145839598578,0.4334047656036603,0.6449088654675481,0.6356776433921824,0.7396031064008547,0.3367535546853898,-1
0.0,0.0555555555555555,0.1071428571428571,0.0,0.0,0.3846153846153846,0.0,0.0014035087719298,1.0,1.0,0.0,0.0,0.0,0.08,0.0004,0.8661466111868137,1.1468497036999608,1.1565886044683806,1.2096566415221146,1.5330018343988692,1.0778673762968585,1.0899574907191212,1.2470779572288793,1.3281069338935565,2.1402894183009606,1
1.0,0.1388888888888889,0.3928571428571428,0.5,0.5,0.6153846153846154,0.0,0.1052631578947368,0.0,1.0,0.0,0.0,0.0,0.134,0.0,2.0345734241251923,3.147545486918817,2.825673239529144,1.7593530622507587,2.0983233659180875,1.6795001235029037,1.7038856573050094,2.8816987447736024,1.594339817163083,2.535095811454751,1
0.0,0.2103174603174603,0.0535714285714285,0.5,0.5,0.6923076923076923,0.0,0.0131578947368421,0.0,1.0,0.0,0.0,0.0,0.13,0.01065,1.7465565599576016,2.198525749270973,1.81507074144927,1.5667248601829824,1.64692071235628,1.5738953960221524,1.390962350231482,2.1383066221879434,1.2792388340573535,1.759470865258235,-1
1.0,0.5225396825396825,0.0164285714285714,0.0,0.0,0.1538461538461538,0.125,0.0145614035087719,0.0,0.0,0.1641791044776119,0.0,0.0,0.22,6e-05,0.9831277202117666,1.711003038520338,1.3064085660776472,0.5951006024837107,0.7973950266884493,0.6469414204179668,0.7138945796686001,1.3608956037697992,0.852265681997463,0.9334534226935892,-1
0.0,0.1401587301587301,0.3585714285714285,0.0,0.0,0.7692307692307693,0.0,0.0014035087719298,0.0,0.0,0.1343283582089552,1.0,0.0,0.03,0.00396,1.4755679046697945,1.844094894904092,1.5301285447982893,1.4860789109992163,1.2428515508422318,1.676489595610922,1.745069077319296,1.8164775108209563,1.2049277411988557,1.0147018996479238,-1
0.0,0.6441269841269841,0.2410714285714285,0.0,0.0,0.0,0.125,0.0921052631578947,0.0,0.0,0.1641791044776119,0.0,0.0,0.0,0.00284,0.9009588100419104,0.7965661840211743,0.5561927967849976,0.4016652677701725,0.5690179992063572,0.5991719545071507,0.7919955037082946,0.7818558862993393,0.9344671721444608,0.319919642500641,-1
0.0,0.4377777777777777,0.0,0.0,0.0,0.0,0.25,0.5263157894736842,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.051932050015467,1.7820545054673778,2.1301568832617512,2.214185277827172,2.3811556573483856,2.012875965878515,2.042023017111657,2.0733307809562684,1.1334534114641124,1.3066046289931244,-1
0.0,0.1242857142857142,0.0282142857142857,0.5,0.5,0.1538461538461538,0.0,0.0233333333333333,1.0,1.0,0.0,1.0,0.0,0.08,0.0,1.5241776647281318,2.6714408901250533,2.5799772868279267,2.164769526514398,2.7614638511635805,2.643813849330804,2.5548885203402625,2.574503117906997,1.8512973997160675,2.3865016602145914,1
1.0,0.5131746031746032,0.1071428571428571,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.1194029850746268,0.0,0.0,0.198,0.04159,0.9060560627769976,1.5285204740838272,1.2610571169244311,0.4650705402637548,0.7965505248335655,0.5307676265339225,0.7456185473412291,1.2846825068524583,0.7311911547876356,0.8586167332772379,-1
0.0,0.5515873015873016,0.1517857142857142,0.0,0.0,0.4615384615384615,0.0,0.0043859649122807,0.0,1.0,0.0,0.0,0.0,0.1125,0.0,1.258879634237801,1.3694964635360771,1.2796553522459897,1.1763577424913283,1.4227454237609538,0.8121377211100675,1.0243449709795656,1.4556944219694905,0.9398956642137342,1.424636507761286,-1
0.0,0.5687301587301588,0.6785714285714286,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0149253731343283,1.0,0.0,0.047,0.0,2.2749758366402046,2.901221573225589,2.125656121552328,2.474887937097108,1.7340491784686225,2.651116765258238,2.553339897884768,2.7568445000969435,2.737603883650664,1.4846005615292004,1
1.0,0.713015873015873,0.1592857142857142,0.0,0.0,0.6153846153846154,0.125,0.1066666666666666,0.0,0.0,0.0895522388059701,1.0,0.0,0.0215,0.0056,1.849450618651431,3.111536738515989,2.382318681544,1.7892566088136008,1.899922574111021,2.0743922948699804,2.1631309175789544,2.638763754631841,1.4688605027121038,1.4850945464901548,-1
1.0,0.1798412698412698,0.0907142857142857,0.5,0.5,0.9230769230769232,0.0,0.0087719298245614,0.0,1.0,0.0,0.0,0.0,0.185,0.0,2.1243779438105594,3.3520189681027013,2.731103456415527,1.8770147561715829,2.043232315726755,1.8021901349690832,1.5996349087555044,2.943009978824919,1.4887457418257908,2.5697554651673618,-1
0.0,0.4603174603174603,0.1458928571428571,0.0,0.0,0.9230769230769232,0.0,0.0014035087719298,1.0,1.0,0.0,1.0,0.0,0.054,0.001,2.0061473175696105,2.8050817002777872,2.362070349331162,2.482833472190509,2.738271558117958,2.611530724673691,2.6669450164781683,2.7594648034033664,2.134630854731323,2.7470519717554422,1
0.0,0.4153968253968254,0.1785714285714285,0.0,0.0,0.2307692307692307,0.25,0.0073684210526315,1.0,1.0,0.0,1.0,0.0,0.275,0.0,1.4447147088646553,2.2640346319069304,2.337947286512399,2.264036499114115,2.6518846315406543,2.2859400210219905,2.466410526384888,2.4032925647657306,2.1147846711987706,2.3597951876280137,1
0.0,0.3082539682539683,0.0371428571428571,0.0,0.0,0.5384615384615384,0.125,0.2280701754385964,0.0,1.0,0.0,0.0,0.0,0.082,0.31285,1.2955581918864754,1.3426657750382474,1.3140736481099589,1.680115648707022,1.40676153935886,1.2905255102934714,1.094648277231886,1.5833403209139822,1.0270728148065231,1.6367088426429266,-1
1.0,0.6282539682539682,0.0058928571428571,0.0,0.0,1.0,0.875,0.0,1.0,1.0,0.0,0.0,1.0,0.031,0.00027,2.45756292524053,4.34240346895579,2.9482514458034244,2.8891108962439827,3.284638578821262,2.8263173493044422,2.87440803407872,3.869154396929312,3.693970829796306,4.093204166284148,1
0.0,0.209047619047619,0.0803571428571428,0.0,0.0,0.2307692307692307,0.25,0.0175438596491228,1.0,1.0,0.0,0.0,0.0,0.32,0.04,0.9928357483665052,1.2829712070491852,1.3451705664714262,1.4533467557257338,1.6656083614180504,1.283762251030535,1.292982228433823,1.5029488006153198,1.7427912644681156,2.127433026081169,1
1.0,0.1706349206349206,0.0625,0.5,0.5,0.0,0.0,0.0057894736842105,1.0,1.0,0.0,1.0,0.0,0.066,0.0,1.5614768317367302,3.506317866399272,3.360329905558625,2.1927154333981247,3.104106910127616,2.616406795871742,2.596396200947103,3.030089437008713,1.8133519044305424,2.938963058840269,1
0.0,0.2936507936507936,0.5,0.5,0.5,1.0,0.875,0.0,1.0,0.0,0.0298507462686567,1.0,0.0,0.08,1e-05,2.719922950491818,3.838593698059645,2.673058816878084,2.91097355514084,2.364323791032344,3.8369737659334224,3.343549045682814,3.5111378844283503,3.7411942999933374,2.4559624388432773,1
0.0,0.1177777777777778,0.03125,0.5,0.5,0.0,0.125,0.0087719298245614,1.0,1.0,0.0,1.0,0.0,0.14,0.00204,1.4005619520932338,2.582832758986521,2.594067284467205,2.164873074244283,2.7450783358534547,2.608603483505832,2.511158610036675,2.510519808317748,1.910221682752861,2.312810284354366,1
0.0,0.2301587301587301,0.1830357142857142,0.0,0.0,0.7692307692307693,0.0,0.1666666666666666,0.0,0.0,0.0298507462686567,1.0,0.0,0.21,7e-05,1.532326969270121,1.876824479644541,1.5172117568968828,1.6439032290909892,1.3378268871660688,1.8319408035216929,1.9184480271861408,2.0360695391947656,1.2754484181638497,0.8877279492020753,-1
1.0,0.6203174603174603,0.5357142857142857,0.0,0.0,0.0,0.0,0.1929824561403508,0.0,0.0,0.208955223880597,1.0,0.0,0.0,0.022,1.5592743585365008,2.595900148340118,2.477453904144864,1.3960951850561611,1.897568650844312,1.6796583420205853,2.1286543585052287,2.337853754381311,1.3847615930342512,1.3391986513127303,-1
1.0,0.3901587301587301,0.1576785714285714,0.0,0.0,0.0,0.0,0.0043859649122807,1.0,1.0,0.0,1.0,0.0,0.08,0.0,1.2110963550836906,2.802574919330392,2.877296817033503,1.964101256272022,2.8645000281102915,1.9822352863437305,2.26731483190585,2.496305760966916,1.5639326415615529,2.760505875416073,1
1.0,0.0661904761904762,0.0192857142857142,0.0,0.0,0.0,0.0,0.0614035087719298,1.0,0.0,0.0149253731343283,0.0,0.0,0.04,5e-05,0.4403740396321377,1.3272500311766238,0.9946958479828928,0.4412436283516435,0.8788383331201136,0.7619252836635528,0.7625329869906488,0.9864042260945092,0.9872388142655808,1.5033217874972191,1
1.0,0.25,0.03875,0.5,0.5,0.7692307692307693,0.0,0.0350877192982456,1.0,1.0,0.0,1.0,0.0,0.14,0.00013,2.408405072644645,4.325268594871928,3.659123022216239,2.801821495447279,3.3312327793468754,3.253978212265196,3.072946949175525,3.8322103539796553,2.392457439727066,3.463144733057275,1
0.0,0.4153968253968254,0.0192857142857142,0.5,0.5,0.9230769230769232,0.0,0.0175438596491228,0.0,0.0,0.044776119402985,1.0,0.0,0.1,0.01,2.2328353046680007,3.0052838130057578,2.0390333189237304,1.913569704513905,1.727150950590146,2.6294161736801227,2.412674798169381,2.741835785664979,1.6583177403675011,1.1521435447165178,-1
0.0,0.3888888888888889,0.3616071428571428,0.5,0.5,0.3846153846153846,0.0,0.0043859649122807,1.0,1.0,0.0,1.0,0.0,0.08,0.0,2.2178426808603238,3.2378045289648933,2.9380055675209187,2.419684198156565,3.0583444310836048,2.9628190971917783,3.100839572253024,3.160346103103941,2.4807231387679605,2.7488223278186394,1
0.0,0.1495238095238095,0.0,0.0,0.0,0.1538461538461538,0.0,0.0029824561403508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6805103247673581,1.438891556278055,1.8051416223474923,1.6161453778768076,1.904021603045932,1.2932669420886576,1.376378033099337,1.4570876467063625,0.4424015096950977,1.2834616787140862,-1
0.0,0.4853968253968254,0.0178571428571428,0.0,0.0,0.2307692307692307,0.125,0.175438596491228,0.0,1.0,0.0,0.0,0.0,0.16,0.0,0.9905594772983606,1.149034792879314,1.2310567091250202,1.2393124608483563,1.4185078048107698,0.8553180187945698,0.959093737382108,1.3513491441777337,0.8942832801171515,1.234803627982454,-1
0.0,0.2063492063492063,0.0401785714285714,0.0,0.0,0.7692307692307693,0.125,0.043859649122807,0.0,1.0,0.0,1.0,0.0,0.0,0.05298,1.406091537370227,2.1697420331278785,2.104606649715382,2.249214877575456,2.119148926878123,1.948002947410697,1.8185963232775748,2.1502567116898827,1.0599677579852882,1.7910576622040717,-1
0.0,0.0806349206349206,0.1264285714285714,0.5,0.5,1.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.09,1e-05,2.15018882706591,3.1020560228783967,2.265246758545623,2.66690385619802,2.202649682497902,2.9101523233531608,2.123713063046746,2.8358520540206102,3.098625498194349,2.996382360251878,1
0.0,0.4087301587301587,0.1517857142857142,0.0,0.0,0.0,0.25,0.2280701754385964,0.0,0.0,0.2388059701492537,1.0,0.0,0.0585,0.0121,1.0217842294238206,1.4826051702582657,1.504702235998267,1.4050833629273722,1.3758412658959076,1.675327397496917,1.6973232266210403,1.537784043513484,1.1797212529620913,0.5403555491556179,-1
0.0,0.2142857142857142,0.0594642857142857,0.0,0.0,0.1538461538461538,0.125,0.1784210526315789,0.0,0.0,0.1343283582089552,1.0,0.0,0.1995,0.00827,0.9065613483127029,1.3338570644505017,1.3618556123691334,1.3278579456788446,1.2127281284108358,1.50944506975654,1.5491347913563518,1.479019458768414,0.9448753031666944,0.4931464127541375,-1
1.0,0.3095238095238095,0.1071428571428571,0.5,0.5,0.9230769230769232,0.0,0.0701754385964912,1.0,1.0,0.0,1.0,0.0,0.09,0.0,2.6517436362449613,4.550171692666142,3.758852368498573,2.947966230152812,3.432026604473581,3.433649236018146,3.2523277170122444,4.042936680752118,2.581230063168213,3.610378799548256,1
0.0,0.0714285714285714,0.0058928571428571,0.0,0.0,0.0769230769230769,0.0,0.0087719298245614,1.0,1.0,0.0,0.0,1.0,0.14,0.0,0.9686329016808128,1.6549828871441623,1.4610458294592958,1.296255479894477,2.318771811025508,1.2009556646764137,1.8499292223743584,1.9476680676153475,1.9732833793125728,2.622483514191701,1
